type,project_id,project_name,id,label,amount,amount_ex_vat,vat_rate,percent,due_date,actual_date,milestone_id,created_at,contract_value,contract_signed_date,expenses,expected_profit,max_materials_expense,max_man_hr_expense,opex_value,opex_expense_percent,warranty_years,system_lifetime_years,milestone_kind,milestone_note,month,status,opening_cash,opening_cash_as_of,min_working_capital,prob_cold_lead,prob_hot_lead,prob_under_development,prob_commissioned,fixed_monthly,category,subcategory,warehouse_lot_id,warehouse_item_id,qty,is_maintenance,is_opex,budget_amount,source_sklad,wh_site,wh_slot,event_id,intentional,actor_user_id,actor_name,action,field,old_value,new_value,summary,occurred_at,entity_type,entity_id
history,63dc26f0-58e3-4160-9619-c9dcabe33e7e,5MW BoP/BoS Ushgorod with N1,,,,,,,,,,2026-08-06T16:49:44.433Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaaa44a8-e0d8-466f-95b0-28ff6b043cfd,false,u-andrew,Ivan,update,amount,1200000,4800,5MW BoP/BoS Ushgorod with N1: settled predicted expense to WH spent 4800,2026-08-06T16:49:44.433Z,expense,5c23fb13-60a2-4600-8c78-c793e4be9f0c
history,,,,,,,,,,,,2026-08-06T20:13:26.177Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef141f9e-4b2d-49d4-bc0d-6734260bc5e4,false,u-andrew,Ivan,import,,,18,"Imported financial CSV (18 projects matched, 29 history rows, 0 warehouse lots)",2026-08-06T20:13:26.177Z,financial_csv,import
history,,,,,,,,,,,,2026-08-06T20:15:52.105Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b36c7bb-2d21-4b9d-a923-c9dbbe5f1b63,false,u-andrew,Ivan,import,,,18,"Imported financial CSV (18 projects matched, 29 history rows, 0 warehouse lots)",2026-08-06T20:15:52.105Z,financial_csv,import
history,,,,,,,,,,,,2026-08-07T07:20:07.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3db69c-30c5-4b50-818a-815c9a2f2fa7,false,u-andrew,Ivan,import,,,18,"Imported financial CSV (18 projects matched, 29 history rows, 0 warehouse lots)",2026-08-07T07:20:07.005Z,financial_csv,import
history,63dc26f0-58e3-4160-9619-c9dcabe33e7e,,,,,,,,,,,2026-08-08T06:38:03.751Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ae6ef7-fd1e-4cf9-ac45-8f703409e356,false,u-andrew,Ivan,delete,,0,,Deleted warehouse lot Temp Sensors (removed 0 from expenses),2026-08-08T06:38:03.751Z,expense,21671ed0-412f-4494-b2b9-07266468e197
history,63dc26f0-58e3-4160-9619-c9dcabe33e7e,,,,,,,,,,,2026-08-08T06:38:05.401Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017514b-e9d3-4ef6-9216-c26bd243e1b2,false,u-andrew,Ivan,delete,,0,,Deleted warehouse lot Temp Sensors (removed 0 from expenses),2026-08-08T06:38:05.401Z,expense,c1d85573-dfc9-489f-8f88-fa7cdcee3702
history,,,,,,,,,,,,2026-08-08T07:47:51.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d18f6bf-9285-4270-8910-ec6bc607fc03,false,u-andrew,Ivan,import,,,18,"Imported financial CSV (18 projects matched, 29 history rows, 0 warehouse lots, 4 sklad maps)",2026-08-08T07:47:51.541Z,financial_csv,import
history,,,,,,,,,,,,2026-08-08T07:51:33.757Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd233c4d-6052-4878-9d08-76ea0da5f43d,false,u-andrew,Ivan,import,,,18,"Imported financial CSV (18 projects matched, 29 history rows, 0 warehouse lots, 4 sklad maps)",2026-08-08T07:51:33.757Z,financial_csv,import
history,,,,,,,,,,,,2026-08-08T08:03:37.790Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6615b1e-a8a9-4c72-afdf-212b4c2d1233,false,u-andrew,Ivan,import,,,18,"Imported financial CSV (18 projects matched, 29 history rows, 0 warehouse lots, 4 sklad maps)",2026-08-08T08:03:37.790Z,financial_csv,import
history,,,,,,,,,,,,2026-08-08T08:20:18.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e54298ce-19c9-4b6b-8d0a-80f173ab8b0b,false,u-andrew,Ivan,import,,,21,"Imported financial CSV (21 projects matched, 41 history rows, 942 warehouse lots, 7 sklad maps)",2026-08-08T08:20:18.079Z,financial_csv,import
history,,,,,,,,,,,,2026-08-08T08:37:56.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8cf7b64-e288-4cff-a9c3-659a04863b0f,false,u-andrew,Ivan,import,,,21,"Imported financial CSV (21 projects matched, 41 history rows, 942 warehouse lots, 7 sklad maps)",2026-08-08T08:37:56.753Z,financial_csv,import
history,,,,,,,,,,,,2026-08-08T08:53:28.394Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58cd5970-3509-47f6-9c23-1efaa1398569,false,u-andrew,Ivan,import,,,21,"Imported financial CSV (21 projects matched, 41 history rows, 942 warehouse lots, 7 sklad maps)",2026-08-08T08:53:28.394Z,financial_csv,import
history,5be79015-4859-473a-be38-10cabff0b0af,Italy 10kW,,,,,,,,,,2026-08-08T08:53:49.813Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcbbe074-de4d-4b67-87d6-70eb3b95941f,false,u-andrew,Ivan,update,amount,4077.95,5483.1,Italy 10kW: settled predicted expense to WH spent 5483.1,2026-08-08T08:53:49.813Z,expense,8764ceb8-c1d0-4147-8e8d-519f84027972
history,2e85b111-5f9c-4d3d-8f17-77520b1132ac,Warsaw 20kW,,,,,,,,,,2026-08-08T08:53:49.813Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f206a65-a686-4898-84dd-89eda66df8cb,false,u-andrew,Ivan,update,amount,0,221.01,Warsaw 20kW: settled predicted expense to WH spent 221.01,2026-08-08T08:53:49.813Z,expense,14435f10-f2a6-4bc5-9b04-92f4c94f0aa8
history,341b58e0-d52d-438b-bddf-8b0ca2053fe7,Workshop 30kW (Цех),,,,,,,,,,2026-08-08T08:53:49.813Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9761aa0b-2fd5-4efb-a788-325a618779a7,false,u-andrew,Ivan,update,amount,0,712.87,Workshop 30kW (Цех): settled predicted expense to WH spent 712.87,2026-08-08T08:53:49.813Z,expense,b1dca823-8533-4f80-8876-fbb40a0c9fc7
history,ffa5c116-6ce2-4653-9508-1da0bb910a53,Titan Zlatna Panega,,,,,,,,,,2026-08-08T08:53:49.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab43949-a47d-41a3-8e67-6d7ab646a694,false,u-andrew,Ivan,update,amount,7472.67,24280.61,Titan Zlatna Panega: settled predicted expense to WH spent 24280.61,2026-08-08T08:53:49.814Z,expense,c5c5376a-37c5-4d91-bbe2-9f1d8d8cfd28
history,00dfd447-c3fa-4085-b87d-c73a96520219,Brikel,,,,,,,,,,2026-08-08T08:53:49.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e5d0f7b-15dd-47db-ad68-645a0b927a96,false,u-andrew,Ivan,update,amount,15290.59,78150.75,Brikel: settled predicted expense to WH spent 78150.75,2026-08-08T08:53:49.814Z,expense,c7e70934-c398-4b1e-a6f4-e67553203629
history,09e5e552-693f-4ece-b8f2-6e2fd6e9eeee,VW Vzesnya,,,,,,,,,,2026-08-08T08:53:49.814Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bc5f7e9-79e5-4b6a-82a0-4a9651ecb91e,false,u-andrew,Ivan,update,amount,36767.03,91306.48,VW Vzesnya: settled predicted expense to WH spent 91306.48,2026-08-08T08:53:49.814Z,expense,f04d93d4-fb64-4e21-b009-81842c5d8d59
history,,,,,,,,,,,,2026-08-08T09:15:19.184Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7514e95-7dc2-4b8c-a4c8-9391f0f93c01,false,u-andrew,Ivan,import,,,21,"Imported financial CSV (21 projects matched, 50 history rows, 1454 warehouse lots, 7 sklad maps)",2026-08-08T09:15:19.184Z,financial_csv,import
history,e021f65c-b418-4103-abe0-e6e0b3b31424,Interbudkomplex Nuclear Power Plant in Ukraine,,,,,,,,,,2026-08-11T06:40:12.576Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c05d984a-f471-4ffd-8a5e-b4e00f3215f6,false,u-andrew,Ivan,update,contract_value,,496000,Interbudkomplex Nuclear Power Plant in Ukraine: contract_value — → 496000,2026-08-11T06:40:12.576Z,project_financials,e021f65c-b418-4103-abe0-e6e0b3b31424
history,,,,,,,,,,,,2026-08-11T06:45:46.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4a491f4-8f62-4793-9338-118b7f22a626,false,u-andrew,Ivan,import,,,19,"Imported financial CSV (19 projects matched, 50 history rows, 1454 warehouse lots, 7 sklad maps)",2026-08-11T06:45:46.179Z,financial_csv,import
history,28bd60c4-becc-4311-a9db-62917590546d,Royal Cement Line 1 in Egypt,,,,,,,,,,2026-08-11T08:03:21.698Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45d7dc17-bbbe-4cb5-b20f-79307d0a09e5,false,u-andrew,Ivan,update,contract_value,,3250000,Royal Cement Line 1 in Egypt: contract_value — → 3250000,2026-08-11T08:03:21.698Z,project_financials,28bd60c4-becc-4311-a9db-62917590546d
history,4ec92b16-dcaf-4348-9e47-69d06802758f,Royal Cement Line 2 in Egypt,,,,,,,,,,2026-08-11T08:03:46.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d32a8a-90e9-4353-b4a0-1b1025582986,false,u-andrew,Ivan,update,contract_value,,3250000,Royal Cement Line 2 in Egypt: contract_value — → 3250000,2026-08-11T08:03:46.174Z,project_financials,4ec92b16-dcaf-4348-9e47-69d06802758f
history,,,,,,,,,,,,2026-08-11T08:12:49.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc7bd090-725a-43ac-b8d1-35627009b2c4,true,u-andrew,Ivan,import,,,20,"Imported financial CSV (20 projects matched, 55 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-11T08:12:49.423Z,financial_csv,import
history,b2fd32ac-9d24-4ac4-8092-a5a106618c96,Ceramika PARADYŻ from Jersey,,,,,,,,,,2026-08-11T08:14:06.669Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb0bd7f9-979e-41aa-9ef3-6551f7fdfdb3,true,u-andrew,Ivan,update,contract_value,,1000000,Ceramika PARADYŻ from Jersey: contract_value — → 1000000,2026-08-11T08:14:06.669Z,project_financials,b2fd32ac-9d24-4ac4-8092-a5a106618c96
history,,,,,,,,,,,,2026-08-11T09:28:39.953Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c4a93b3-1e08-45e8-bf47-b4bc740e5dc7,true,u-andrew,Ivan,import,,,21,"Imported financial CSV (21 projects matched, 57 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-11T09:28:39.953Z,financial_csv,import
history,,,,,,,,,,,,2026-08-11T10:02:57.945Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8408a215-2984-4df0-a7c1-7e9c1bfac2db,true,u-andrew,Ivan,import,,,21,"Imported financial CSV (21 projects matched, 57 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-11T10:02:57.945Z,financial_csv,import
history,1d8bc7da-e246-43a2-b451-8399548bb049,ENSA,,,,,,,,,,2026-08-11T10:45:39.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fb5596c-8e23-4ec5-93d1-d059ba7c8ad6,true,u-andrew,Ivan,update,contract_value,,308450.93,ENSA: contract_value — → 308450.93,2026-08-11T10:45:39.016Z,project_financials,1d8bc7da-e246-43a2-b451-8399548bb049
history,1d8bc7da-e246-43a2-b451-8399548bb049,ENSA,,,,,,,,,,2026-08-11T10:46:23.680Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1d8ab0-5aaf-4b59-b5df-6e8c4d279902,true,u-andrew,Ivan,create,,,215915.65,ENSA: added payment Prepayment (215915.65),2026-08-11T10:46:23.680Z,payment,e1f1603a-655c-44e7-8902-ddac82a5ddd3
history,1d8bc7da-e246-43a2-b451-8399548bb049,ENSA,,,,,,,,,,2026-08-11T13:35:15.708Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4a0622a-6c76-4e6c-8ff8-986f74453069,true,u-andrew,Ivan,create,,,100000,ENSA: added expense Material purchase (100000),2026-08-11T13:35:15.708Z,expense,707d5446-519b-44e4-92fd-063e62d64dd6
history,,,,,,,,,,,,2026-08-11T14:30:12.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815a767d-fc75-49f4-8bd7-aa886e3055bd,true,u-andrew,Ivan,import,,,28,"Imported financial CSV (28 projects matched, 62 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-11T14:30:12.555Z,financial_csv,import
history,,,,,,,,,,,,2026-08-11T14:45:16.980Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92fc3719-de7f-4cba-85e9-eff87dce0846,true,u-andrew,Ivan,import,,,28,"Imported financial CSV (28 projects matched, 62 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-11T14:45:16.980Z,financial_csv,import
history,1d8bc7da-e246-43a2-b451-8399548bb049,ENSA,,,,,,,,,,2026-08-13T07:55:55.081Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1af36c41-f3ed-4d79-8642-c94da8ef1aa0,true,u-andrew,Ivan,update,max_materials_expense,,80000,ENSA: max_materials_expense — → 80000,2026-08-13T07:55:55.081Z,project_financials,1d8bc7da-e246-43a2-b451-8399548bb049
history,,,,,,,,,,,,2026-08-13T07:56:15.331Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfa5b962-1c1f-435a-abbb-2d91a16f4faf,true,u-andrew,Ivan,import,,,28,"Imported financial CSV (28 projects matched, 62 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-13T07:56:15.331Z,financial_csv,import
history,1d8bc7da-e246-43a2-b451-8399548bb049,ENSA,,,,,,,,,,2026-08-13T07:56:30.876Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25cf64b5-7dfc-429f-8dae-664568129d05,true,u-andrew,Ivan,update,max_materials_expense,,80000,ENSA: max_materials_expense — → 80000,2026-08-13T07:56:30.876Z,project_financials,1d8bc7da-e246-43a2-b451-8399548bb049
history,1d8bc7da-e246-43a2-b451-8399548bb049,ENSA,,,,,,,,,,2026-08-13T07:56:37.361Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a01ab071-8d97-4979-8499-bef4b2156a25,true,u-andrew,Ivan,update,max_materials_expense,80000,,ENSA: max_materials_expense 80000 → —,2026-08-13T07:56:37.361Z,project_financials,1d8bc7da-e246-43a2-b451-8399548bb049
history,1d8bc7da-e246-43a2-b451-8399548bb049,ENSA,,,,,,,,,,2026-08-13T07:57:09.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93a185a2-6ba2-40fd-ae96-4574c02fabc3,true,u-andrew,Ivan,create,,,80000,ENSA: added expense Comission (80000),2026-08-13T07:57:09.163Z,expense,bd76c1e0-464e-4dae-9ffd-087ec5245aba
history,,,,,,,,,,,,2026-08-13T09:55:56.237Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8137a7-787e-497d-89e2-35dc2c86fc88,true,u-andrew,Ivan,update,opening_cash,630000,6300000,Company: opening_cash 630000 → 6300000,2026-08-13T09:55:56.237Z,company_finance,company
history,,,,,,,,,,,,2026-08-13T09:55:56.412Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b31b613-50fd-4b06-a328-f8fd814e989c,true,u-andrew,Ivan,update,opening_cash,630000,6300000,Company: opening_cash 630000 → 6300000,2026-08-13T09:55:56.412Z,company_finance,company
history,,,,,,,,,,,,2026-08-13T09:56:00.032Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886f3a2a-6d59-48d9-a8c9-9e4c4324db00,true,u-andrew,Ivan,update,opening_cash,6300000,630000,Company: opening_cash 6300000 → 630000,2026-08-13T09:56:00.032Z,company_finance,company
history,,,,,,,,,,,,2026-08-13T09:56:00.194Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dba7689-561e-49f1-b1b0-35d37a3c76fe,true,u-andrew,Ivan,update,opening_cash,6300000,630000,Company: opening_cash 6300000 → 630000,2026-08-13T09:56:00.194Z,company_finance,company
history,,,,,,,,,,,,2026-08-13T14:00:04.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81d610e7-c714-4ec6-b7fe-0ff0bff03365,true,u-andrew,Ivan,import,,,28,"Imported financial CSV (28 projects matched, 69 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-13T14:00:04.601Z,financial_csv,import
history,140dfb68-fb1b-482c-8ba4-34d6c389028a,Metlen,,,,,,,,,,2026-08-13T14:11:27.117Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412e82bd-3db1-4f22-b17c-28511dc77266,true,u-andrew,Ivan,update,max_materials_expense,,0,Metlen: max_materials_expense — → 0,2026-08-13T14:11:27.117Z,project_financials,140dfb68-fb1b-482c-8ba4-34d6c389028a
history,140dfb68-fb1b-482c-8ba4-34d6c389028a,Metlen,,,,,,,,,,2026-08-13T14:11:32.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67881038-0bc0-4fc7-9ff8-901b60f696b9,true,u-andrew,Ivan,update,max_materials_expense,0,,Metlen: max_materials_expense 0 → —,2026-08-13T14:11:32.095Z,project_financials,140dfb68-fb1b-482c-8ba4-34d6c389028a
history,,,,,,,,,,,,2026-08-14T08:14:17.311Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adcde8a0-a1da-456b-8713-57bee18baedf,true,u-andrew,Ivan,import,,,30,"Imported financial CSV (30 projects matched, 76 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-14T08:14:17.311Z,financial_csv,import
history,,,,,,,,,,,,2026-08-14T11:52:32.118Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dc5cfd0-6df3-4b3f-a048-a06803889f56,true,u-andrew,Ivan,import,,,31,"Imported financial CSV (31 projects matched, 77 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-14T11:52:32.118Z,financial_csv,import
history,,,,,,,,,,,,2026-08-14T11:53:02.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2921a4c-61b2-4e37-8696-aa1900bcd52a,true,u-andrew,Ivan,import,,,31,"Imported financial CSV (31 projects matched, 77 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-14T11:53:02.857Z,financial_csv,import
history,,,,,,,,,,,,2026-08-19T08:10:47.012Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898b27c1-e3ac-4476-b869-8d92d29c775c,true,u-andrew,Ivan,import,,,31,"Imported financial CSV (31 projects matched, 77 history rows, 765 warehouse lots, 5 sklad maps)",2026-08-19T08:10:47.012Z,financial_csv,import
history,,,,,,,,,,,,2026-08-24T12:28:39.130Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92a3be1-989f-46c4-bb52-f7f9283db57c,true,u-andrew,Ivan,import,,,34,"Imported financial CSV (34 projects matched, 80 history rows, 2 warehouse lots, 5 sklad maps)",2026-08-24T12:28:39.130Z,financial_csv,import
history,ffa5c116-6ce2-4653-9508-1da0bb910a53,Titan Zlatna Panega,,,,,,,,,,2026-08-24T12:28:46.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a359092-8bf4-47da-8553-43b2e91ea31e,true,u-andrew,Ivan,update,contract_value,,800000,Titan Zlatna Panega: contract_value — → 800000,2026-08-24T12:28:46.322Z,project_financials,ffa5c116-6ce2-4653-9508-1da0bb910a53
history,ffa5c116-6ce2-4653-9508-1da0bb910a53,Titan Zlatna Panega,,,,,,,,,,2026-08-24T12:30:06.411Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b2b566-1489-4616-a28b-844dc28ec02b,true,u-andrew,Ivan,create,,,800000,Titan Zlatna Panega: added payment Price to install the system back to their plant after the trials (800000),2026-08-24T12:30:06.411Z,payment,9adf0324-5c13-4fb9-9bcf-d8f7f9c95158
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:39:57.213Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c44fcb2-4430-4b0b-89bd-b564997ebf07,true,u-andrew,Ivan,update,contract_value,,1250000,Algeria 1MW with Stargate: contract_value — → 1250000,2026-08-24T12:39:57.213Z,project_financials,026abed1-da54-4f08-bd47-506a47758333
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:41:02.638Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc6d79f-0985-4356-8a90-be5ec7b5cace,true,u-andrew,Ivan,create,,,750000,Algeria 1MW with Stargate: added payment 382735ff-3600-4886-aa43-d2b1e9dcec9d (750000),2026-08-24T12:41:02.638Z,payment,382735ff-3600-4886-aa43-d2b1e9dcec9d
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:43:00.964Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca140ad-f666-454a-8ceb-8c4a8b208e7f,true,u-andrew,Ivan,create,,,125000,Algeria 1MW with Stargate: added payment d907cf92-00ea-4e36-aceb-79e371554acc (125000),2026-08-24T12:43:00.964Z,payment,d907cf92-00ea-4e36-aceb-79e371554acc
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:43:07.954Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46fb2f95-7c3d-40ed-86a1-2f75f5f64da0,true,u-andrew,Ivan,create,,,125000,Algeria 1MW with Stargate: added payment cb8f7f16-72eb-4fbc-9de2-d47714d0e7b2 (125000),2026-08-24T12:43:07.954Z,payment,cb8f7f16-72eb-4fbc-9de2-d47714d0e7b2
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:43:12.847Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990aba1a-940c-4eeb-bc54-a957a385f3c9,true,u-andrew,Ivan,create,,,125000,Algeria 1MW with Stargate: added payment aa93e760-fa03-4eca-be28-cd72a7b0e37c (125000),2026-08-24T12:43:12.847Z,payment,aa93e760-fa03-4eca-be28-cd72a7b0e37c
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:43:54.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e571ef39-f9b7-4403-a51f-68a3fdce4ce6,true,u-andrew,Ivan,create,,,62500,Algeria 1MW with Stargate: added payment ca54fd18-7837-4407-a53a-4023fd5ecf8c (62500),2026-08-24T12:43:54.489Z,payment,ca54fd18-7837-4407-a53a-4023fd5ecf8c
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:43:59.859Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f4f43bd-da79-44c2-8d94-6ba840eac397,true,u-andrew,Ivan,create,,,62500,Algeria 1MW with Stargate: added payment 2f8e7a3b-e5fb-4c29-8894-fd9c08cb6649 (62500),2026-08-24T12:43:59.859Z,payment,2f8e7a3b-e5fb-4c29-8894-fd9c08cb6649
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:44:45.082Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02f3d0bb-dd66-44e8-aa05-5f9753bb743a,true,u-andrew,Ivan,update,max_materials_expense,,800000,Algeria 1MW with Stargate: max_materials_expense — → 800000,2026-08-24T12:44:45.082Z,project_financials,026abed1-da54-4f08-bd47-506a47758333
history,,,,,,,,,,,,2026-08-24T12:48:58.741Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9e125f3-ec41-49e2-b52f-dc54b3559dd8,true,u-andrew,Ivan,import,,,35,"Imported financial CSV (35 projects matched, 91 history rows, 2 warehouse lots, 5 sklad maps)",2026-08-24T12:48:58.741Z,financial_csv,import
history,,,,,,,,,,,,2026-08-24T12:49:50.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8ac682-0b8b-45f1-ac94-b57107eac3e9,true,u-andrew,Ivan,import,,,35,"Imported financial CSV (35 projects matched, 91 history rows, 2 warehouse lots, 5 sklad maps)",2026-08-24T12:49:50.375Z,financial_csv,import
history,ab827b1d-b692-42ce-9b0e-265e34358715,ICODOS w/ Stargate,,,,,,,,,,2026-08-24T12:51:29.677Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3fd7cd-860f-4e84-af7d-51a225fc87b4,true,u-andrew,Ivan,update,contract_value,,700000,ICODOS w/ Stargate: contract_value — → 700000,2026-08-24T12:51:29.677Z,project_financials,ab827b1d-b692-42ce-9b0e-265e34358715
history,026abed1-da54-4f08-bd47-506a47758333,Algeria 1MW with Stargate,,,,,,,,,,2026-08-24T12:56:48.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13bff560-76be-4ec4-8dd5-47902f221702,true,u-andrew,Ivan,create,,,800000,Algeria 1MW with Stargate: generated 6 manufacture materials expenses from income,2026-08-24T12:56:48.523Z,expense,0c0be1bd-a604-4ae0-9958-1fce0a446145
history,,,,,,,,,,,,2026-08-24T12:59:08.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332905d9-36ed-4839-87c4-6c59e3a9aa4c,true,u-andrew,Ivan,import,,,35,"Imported financial CSV (35 projects matched, 91 history rows, 2 warehouse lots, 5 sklad maps)",2026-08-24T12:59:08.489Z,financial_csv,import
history,,,,,,,,,,,,2026-08-24T13:00:24.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c80dc2f4-0acd-4832-841f-b5f2eb9fcc02,true,u-andrew,Ivan,import,,,35,"Imported financial CSV (35 projects matched, 91 history rows, 2 warehouse lots, 5 sklad maps)",2026-08-24T13:00:24.762Z,financial_csv,import
history,ab827b1d-b692-42ce-9b0e-265e34358715,ICODOS w/ Stargate,,,,,,,,,,2026-08-24T13:00:29.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb43bbd4-4866-4b8b-8ec1-3ed2d39242a0,true,u-andrew,Ivan,update,contract_value,,700000,ICODOS w/ Stargate: contract_value — → 700000,2026-08-24T13:00:29.283Z,project_financials,ab827b1d-b692-42ce-9b0e-265e34358715
history,,,,,,,,,,,,2026-08-24T13:00:39.315Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3ffeb0-2166-4dc6-87a6-33d69582d14f,true,u-andrew,Ivan,import,,,35,"Imported financial CSV (35 projects matched, 98 history rows, 2 warehouse lots, 5 sklad maps)",2026-08-24T13:00:39.315Z,financial_csv,import
