type,project_id,project_name,id,label,amount,amount_ex_vat,vat_rate,percent,due_date,actual_date,milestone_id,created_at,contract_value,contract_signed_date,expenses,expected_profit,max_materials_expense,max_man_hr_expense,milestone_kind,milestone_note,month,status,opening_cash,opening_cash_as_of,min_working_capital,prob_cold_lead,prob_hot_lead,prob_under_development,prob_commissioned,fixed_monthly,category,subcategory,warehouse_lot_id,warehouse_item_id,qty,is_maintenance,budget_amount,source_sklad,wh_site,wh_slot,event_id,intentional,actor_user_id,actor_name,action,field,old_value,new_value,summary,occurred_at,entity_type,entity_id
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,651e0276-82b1-4b64-b2d5-b0c19834b403,Opening (MoneyWorks),0.51,0.43,0.2,,2026-02-12,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,651e0276-82b1-4b64-b2d5-b0c19834b403,e4a12ada-e491-4130-a78d-b141b99a6fe2,4,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,892416ec-56e8-4b23-bde2-e506b98b2489,Opening (MoneyWorks),577.6145389999999,481.35,0.2,,2025-10-13,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,892416ec-56e8-4b23-bde2-e506b98b2489,9ffbf8b8-d24f-498e-afdc-b879dcdcf3da,1,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b4a403ca-c3c2-4dda-b7c4-70e81607b7cc,Opening (MoneyWorks),76.02,63.35,0.2,,2025-10-22,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,b4a403ca-c3c2-4dda-b7c4-70e81607b7cc,e3de70f3-22e8-4026-8187-9512985d5402,48,,,System - 60kW Brikel (60),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,29ff898e-7c9f-49d2-b5cb-ffce4a3d69a0,Opening (MoneyWorks),1.08,0.9,0.2,,2026-06-11,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,29ff898e-7c9f-49d2-b5cb-ffce4a3d69a0,7f7b9f58-42a9-4a95-b44d-c422e6517ceb,82,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,86c18531-8fa2-4bfd-8f27-07147011921e,Opening (MoneyWorks),91.18,75.98,0.2,,2026-06-15,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,86c18531-8fa2-4bfd-8f27-07147011921e,cad83bc0-721c-43c5-b38e-7d65d2085523,2,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,5caf9f7e-0a4b-4388-b89c-f3aaccd63bf9,Opening (MoneyWorks),0.51,0.43,0.2,,2026-02-12,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,5caf9f7e-0a4b-4388-b89c-f3aaccd63bf9,e4a12ada-e491-4130-a78d-b141b99a6fe2,1,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,4b7baaac-88c9-48e8-a79c-39d010ce67c8,Opening (MoneyWorks),0.761822,0.63,0.2,,2025-09-19,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,4b7baaac-88c9-48e8-a79c-39d010ce67c8,7863838d-e3e2-4c25-92bb-16bd84a9e9c3,2,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d91add52-b2fe-47ea-a0cf-eb35408d209e,Opening (MoneyWorks),0.01,0.01,0.2,,2026-03-20,,,2026-08-08T07:51:37.025+00:00,,,,,,,,,,,,,,,,,,,materials,,d91add52-b2fe-47ea-a0cf-eb35408d209e,10da13b8-c20a-4801-86da-174b5f1731fc,344,,,System - 60kW Brikel (60),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ed18f5ea-9c33-45ac-85d1-d9c3e155a987,Opening (MoneyWorks),44.87,37.39,0.2,,2025-12-15,,,2026-08-08T07:51:37.026+00:00,,,,,,,,,,,,,,,,,,,materials,,ed18f5ea-9c33-45ac-85d1-d9c3e155a987,26da947c-cf9d-4fb4-b5b7-5fc444a1bb1e,1,,,3. ПРОИЗВОДСТВО,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,fff18d44-5e68-41b0-8299-8a0afcb7cbd7,Opening (MoneyWorks),0.15,0.13,0.2,,2026-02-16,,,2026-08-08T07:51:37.026+00:00,,,,,,,,,,,,,,,,,,,materials,,fff18d44-5e68-41b0-8299-8a0afcb7cbd7,6e0e0cc5-ca9a-4e3b-8349-15fd150eebb6,8,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,bc06e6db-14e6-4ede-868b-7f11af92335b,Opening (MoneyWorks),508.2,423.5,0.2,,2026-02-16,,,2026-08-08T07:51:37.026+00:00,,,,,,,,,,,,,,,,,,,materials,,bc06e6db-14e6-4ede-868b-7f11af92335b,b8d0460e-d9b3-46d9-b7bb-1d1d7195bd39,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,9f7060dc-24ab-4caa-af6d-78223f2cd040,Opening (MoneyWorks),1.68,1.4,0.2,,2026-07-17,,,2026-08-08T07:51:37.026+00:00,,,,,,,,,,,,,,,,,,,materials,,9f7060dc-24ab-4caa-af6d-78223f2cd040,14105b3d-d762-4b38-98c7-39651ca766c1,4,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f062b642-de8c-4b44-b566-ba86a8b33d87,Opening (MoneyWorks),2130.19,1775.16,0.2,,2026-01-21,,,2026-08-08T07:51:37.027+00:00,,,,,,,,,,,,,,,,,,,materials,,f062b642-de8c-4b44-b566-ba86a8b33d87,65723cc9-d943-4405-a176-1d02a92ba07a,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,a459190f-e7d6-4f48-839d-782f1ad9ff05,Opening (MoneyWorks),3.633,3.03,0.2,,2026-02-17,,,2026-08-08T07:51:37.027+00:00,,,,,,,,,,,,,,,,,,,materials,,a459190f-e7d6-4f48-839d-782f1ad9ff05,63c6e736-a536-4032-bd59-1264eb076675,180,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ce63e164-cb2c-4694-a7cc-6402e88dc9de,Opening (MoneyWorks),1.12,0.93,0.2,,2026-02-24,,,2026-08-08T07:51:37.027+00:00,,,,,,,,,,,,,,,,,,,materials,,ce63e164-cb2c-4694-a7cc-6402e88dc9de,ad4e1f68-b28a-40dd-966d-f30f9731c73d,3,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,82ec22e6-812b-4a13-9629-e6690c2592f0,Opening (MoneyWorks),138.2,115.17,0.2,,2025-10-03,,,2026-08-08T07:51:37.03+00:00,,,,,,,,,,,,,,,,,,,materials,,82ec22e6-812b-4a13-9629-e6690c2592f0,7e4b44eb-2ce0-4820-9990-c889df9f29a8,1,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d9ae5adb-c5bc-4cd7-a86c-7a86ab9d56e5,Opening (MoneyWorks),384,320,0.2,,2026-02-24,,,2026-08-08T07:51:37.03+00:00,,,,,,,,,,,,,,,,,,,materials,,d9ae5adb-c5bc-4cd7-a86c-7a86ab9d56e5,5fd01466-2285-4ec3-a623-2147d1248a14,2,,,System - 60kW Brikel (60),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b1ee1eef-c8ff-44ac-8e73-171bbfc3e540,Opening (MoneyWorks),0.21,0.18,0.2,,2026-02-25,,,2026-08-08T07:51:37.031+00:00,,,,,,,,,,,,,,,,,,,materials,,b1ee1eef-c8ff-44ac-8e73-171bbfc3e540,64a6f3ab-06d3-4d3b-977f-556e112f00f9,11,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b101ba47-d96b-4f53-9f0c-6ec0b4b188d9,Opening (MoneyWorks),0.03,0.03,0.2,,2026-02-25,,,2026-08-08T07:51:37.031+00:00,,,,,,,,,,,,,,,,,,,materials,,b101ba47-d96b-4f53-9f0c-6ec0b4b188d9,a3b0912a-1821-4594-83ed-3e226b651833,115,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ed218d54-a75e-44d3-9053-454bfcef36fe,Opening (MoneyWorks),3.81,3.18,0.2,,2026-06-25,,,2026-08-08T07:51:37.032+00:00,,,,,,,,,,,,,,,,,,,materials,,ed218d54-a75e-44d3-9053-454bfcef36fe,c81635c3-4749-411a-b989-527cc59bab5f,10,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,249a9813-9025-483d-b5b7-c4fa8010697c,Opening (MoneyWorks),33.37713400448914,27.81,0.2,,2026-03-23,,,2026-08-08T07:51:37.032+00:00,,,,,,,,,,,,,,,,,,,materials,,249a9813-9025-483d-b5b7-c4fa8010697c,45f1b0be-7621-4dda-b443-509f57f6518a,3,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f5a028d7-f03c-4d7c-bde9-97b9ca5ca213,Opening (MoneyWorks),0.17895215841867645,0.15,0.2,,2025-11-26,,,2026-08-08T07:51:37.032+00:00,,,,,,,,,,,,,,,,,,,materials,,f5a028d7-f03c-4d7c-bde9-97b9ca5ca213,6429df40-099b-4e25-b5d2-69d6bbc80b9a,4,,,System - 60kW Brikel (60),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,3d731e1f-f815-47d9-80b7-f02a6500828a,Opening (MoneyWorks),3.885804,3.24,0.2,,2025-11-20,,,2026-08-08T07:51:37.032+00:00,,,,,,,,,,,,,,,,,,,materials,,3d731e1f-f815-47d9-80b7-f02a6500828a,7ed54bf9-fbf8-4d66-8841-779a1898ca96,2,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,fcce0791-e8d8-455b-bc3a-d4d70c7b8436,Opening (MoneyWorks),91.18,75.98,0.2,,2026-06-15,,,2026-08-08T07:51:37.032+00:00,,,,,,,,,,,,,,,,,,,materials,,fcce0791-e8d8-455b-bc3a-d4d70c7b8436,cad83bc0-721c-43c5-b38e-7d65d2085523,1,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,f04d93d4-fb64-4e21-b009-81842c5d8d59
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,1e2745ac-1bbd-400f-95cf-232f76df1f48,Opening (MoneyWorks),8.74,7.28,0.2,,2025-10-09,,,2026-08-08T07:51:37.033+00:00,,,,,,,,,,,,,,,,,,,materials,,1e2745ac-1bbd-400f-95cf-232f76df1f48,27e04a10-1a76-4046-ab9b-a3de3acb8786,1,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,8b54b965-d687-4fac-ac59-b08af519108d,Opening (MoneyWorks),5.4,4.5,0.2,,2026-06-25,,,2026-08-08T07:51:37.033+00:00,,,,,,,,,,,,,,,,,,,materials,,8b54b965-d687-4fac-ac59-b08af519108d,0d7ef102-854a-4286-9dc2-71df16947b37,68,,,System - 500kW Titan Zlatna Panega (58),,,,,,,,,,,,,,c5c5376a-37c5-4d91-bbe2-9f1d8d8cfd28
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,2bd243ac-85ad-4a0e-b5ef-e337524aacfb,Opening (MoneyWorks),67.2,56,0.2,,2026-06-24,,,2026-08-08T07:51:37.033+00:00,,,,,,,,,,,,,,,,,,,materials,,2bd243ac-85ad-4a0e-b5ef-e337524aacfb,95fee090-9ac1-4a1c-98da-ea6d1ddf3a2a,1.3,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,aa54a824-3a3b-41da-8a66-fe709fa00217,Opening (MoneyWorks),1457,1214.17,0.2,,2026-03-04,,,2026-08-08T07:51:37.034+00:00,,,,,,,,,,,,,,,,,,,materials,,aa54a824-3a3b-41da-8a66-fe709fa00217,ebc24d2d-51eb-4250-bf53-a9fa2f452156,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b9f10880-b4ce-4544-a789-2cda820f899f,Opening (MoneyWorks),9.55,7.96,0.2,,2026-03-09,,,2026-08-08T07:51:37.034+00:00,,,,,,,,,,,,,,,,,,,materials,,b9f10880-b4ce-4544-a789-2cda820f899f,0cf173d1-0f7f-419e-b2f2-8967e50e445a,8,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f6cb3f41-ef9b-4960-89af-fa03e2b9d7f0,Opening (MoneyWorks),3.2620299999999998,2.72,0.2,,2025-09-19,,,2026-08-08T07:51:37.034+00:00,,,,,,,,,,,,,,,,,,,materials,,f6cb3f41-ef9b-4960-89af-fa03e2b9d7f0,d6045b9a-bea6-4486-bef7-4bbbb7fa080d,2,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,895b9949-fa8a-415e-9d41-530f04c81c45,Opening (MoneyWorks),5.96,4.97,0.2,,2026-08-08,,,2026-08-08T07:51:37.034+00:00,,,,,,,,,,,,,,,,,,,materials,,895b9949-fa8a-415e-9d41-530f04c81c45,f44ab1f1-1d5b-496d-ab38-2bc20f0079ee,24,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,c67746b4-1439-4a23-b0e9-240cdaa0deae,Opening (MoneyWorks),32.09,26.74,0.2,,2026-02-11,,,2026-08-08T07:51:37.035+00:00,,,,,,,,,,,,,,,,,,,materials,,c67746b4-1439-4a23-b0e9-240cdaa0deae,6d9813e5-ad9b-4d6a-86a7-e7fd9d29e444,1,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,da6e36c0-9d58-46a2-8cc9-1a8d96b8c8f5,Opening (MoneyWorks),633.81,528.17,0.2,,2026-02-11,,,2026-08-08T07:51:37.035+00:00,,,,,,,,,,,,,,,,,,,materials,,da6e36c0-9d58-46a2-8cc9-1a8d96b8c8f5,9cea710b-a3a0-4656-80ff-a241cc8ad872,1,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ff70fdf3-8e2d-4970-871a-158c6b1fe067,Opening (MoneyWorks),582.38,485.32,0.2,,2026-06-11,,,2026-08-08T07:51:37.036+00:00,,,,,,,,,,,,,,,,,,,materials,,ff70fdf3-8e2d-4970-871a-158c6b1fe067,72c4381d-e802-453b-8edf-202618c9b360,7,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,8be6d6b5-16c3-4be7-939f-5635de3336e9,Opening (MoneyWorks),0.13,0.11,0.2,,2026-04-16,,,2026-08-08T07:51:37.037+00:00,,,,,,,,,,,,,,,,,,,materials,,8be6d6b5-16c3-4be7-939f-5635de3336e9,88832ffe-a557-4463-b732-92c405ad65c6,196,,,System - 500kW Titan Zlatna Panega (58),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d1187e43-f8ff-441f-b4a1-7dbd2efb1d63,Opening (MoneyWorks),557.305,464.42,0.2,,2026-07-31,,,2026-08-08T07:51:37.037+00:00,,,,,,,,,,,,,,,,,,,materials,,d1187e43-f8ff-441f-b4a1-7dbd2efb1d63,de242d07-2bb1-46fa-9aa0-8897e57db205,6,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b69bbc3e-6545-49e6-bf99-68b50517a4a3,Opening (MoneyWorks),11.11,9.26,0.2,,2026-06-11,,,2026-08-08T07:51:37.037+00:00,,,,,,,,,,,,,,,,,,,materials,,b69bbc3e-6545-49e6-bf99-68b50517a4a3,f2f6717f-9b02-413d-8a80-3686b3f894f0,7,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,3e4b0d8c-e19a-45d6-964a-f1fe7efaedc4,Opening (MoneyWorks),0.03,0.03,0.2,,2026-03-27,,,2026-08-08T07:51:37.038+00:00,,,,,,,,,,,,,,,,,,,materials,,3e4b0d8c-e19a-45d6-964a-f1fe7efaedc4,a1865f1b-6ab2-4931-bbf0-d798b9cc4fcc,461,,,System - 500kW Titan Zlatna Panega (58),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,7c24764d-53c8-4e89-beaf-e609012b1be5,Opening (MoneyWorks),20.77,17.31,0.2,,2026-03-31,,,2026-08-08T07:51:37.038+00:00,,,,,,,,,,,,,,,,,,,materials,,7c24764d-53c8-4e89-beaf-e609012b1be5,1b4cbba1-f549-41bb-b56f-18fe8d4c887c,1,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,e84d53ac-7da6-42f2-8542-19d965db8e4d,Opening (MoneyWorks),156.47,130.39,0.2,,2026-03-30,,,2026-08-08T07:51:37.038+00:00,,,,,,,,,,,,,,,,,,,materials,,e84d53ac-7da6-42f2-8542-19d965db8e4d,4a25ca26-e278-4352-b0f7-e624dd1d7b47,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,46a28db1-26a4-4137-a298-413f1880aa6d,Opening (MoneyWorks),0.01,0.01,0.2,,2026-06-10,,,2026-08-08T07:51:37.038+00:00,,,,,,,,,,,,,,,,,,,materials,,46a28db1-26a4-4137-a298-413f1880aa6d,3d25ad91-f81e-4a73-93ec-d08e940d569a,186,,,System - 500kW Titan Zlatna Panega (58),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,25142af7-7e7b-4892-bca9-3059c90be228,Opening (MoneyWorks),1.08,0.9,0.2,,2026-06-11,,,2026-08-08T07:51:37.038+00:00,,,,,,,,,,,,,,,,,,,materials,,25142af7-7e7b-4892-bca9-3059c90be228,7f7b9f58-42a9-4a95-b44d-c422e6517ceb,109,,,System - 500kW Titan Zlatna Panega (58),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d7d32996-c42e-429f-a44b-93790c41e21b,Opening (MoneyWorks),191.7,159.75,0.2,,2026-08-08,,,2026-08-08T07:51:37.038+00:00,,,,,,,,,,,,,,,,,,,materials,,d7d32996-c42e-429f-a44b-93790c41e21b,b84d19e2-ed3b-43d4-8b53-c85e9a1d9970,3,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d4ff4af4-675d-49ee-94a1-3d99b90e70ac,Opening (MoneyWorks),1,0.83,0.2,,2026-02-16,,,2026-08-08T07:51:37.039+00:00,,,,,,,,,,,,,,,,,,,materials,,d4ff4af4-675d-49ee-94a1-3d99b90e70ac,2ee6d3b6-e924-48b9-8d8f-a28d0c39b9d1,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,dd0b6aaa-6921-4c2c-8411-f34f0d6a8c38,Opening (MoneyWorks),12.77,10.64,0.2,,2026-03-11,,,2026-08-08T07:51:37.039+00:00,,,,,,,,,,,,,,,,,,,materials,,dd0b6aaa-6921-4c2c-8411-f34f0d6a8c38,edb91280-1c16-49c8-a415-440134b030c5,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,aeada599-82f0-4751-af23-9ef0c6166fb3,Opening (MoneyWorks),3518,2931.67,0.2,,2026-02-26,,,2026-08-08T07:51:37.039+00:00,,,,,,,,,,,,,,,,,,,materials,,aeada599-82f0-4751-af23-9ef0c6166fb3,67bda8ef-4708-4b23-9904-b65b2d953f7b,1,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b9c952a9-2693-45e8-b111-7223cd8b4aff,Opening (MoneyWorks),1443.94,1203.28,0.2,,2026-02-02,,,2026-08-08T07:51:37.04+00:00,,,,,,,,,,,,,,,,,,,materials,,b9c952a9-2693-45e8-b111-7223cd8b4aff,32b40566-9e5c-45ea-840b-d6a99b224362,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d2707ea1-3afe-4ca3-80fc-e8066cdb4942,Opening (MoneyWorks),19.92,16.6,0.2,,2026-03-20,,,2026-08-08T07:51:37.04+00:00,,,,,,,,,,,,,,,,,,,materials,,d2707ea1-3afe-4ca3-80fc-e8066cdb4942,f673247e-c016-410e-80bb-a8c90750c1a2,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b89548d4-e5d5-4f9f-a11d-b51149dd7975,Opening (MoneyWorks),3.63,3.03,0.2,,2026-03-13,,,2026-08-08T07:51:37.041+00:00,,,,,,,,,,,,,,,,,,,materials,,b89548d4-e5d5-4f9f-a11d-b51149dd7975,35e76b70-3f60-401d-b99c-42cda7561b00,6,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f830a3a4-a83d-43a1-8a98-a91d9ea5d919,Opening (MoneyWorks),0.02,0.02,0.2,,2026-08-08,,,2026-08-08T07:51:37.042+00:00,,,,,,,,,,,,,,,,,,,materials,,f830a3a4-a83d-43a1-8a98-a91d9ea5d919,b58e7dca-bf70-41c6-a59e-44596f6c286e,10,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,f04d93d4-fb64-4e21-b009-81842c5d8d59
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,afe72772-636c-44b4-829b-fea7f1565536,Opening (MoneyWorks),26.43,22.03,0.2,,2026-03-13,,,2026-08-08T07:51:37.042+00:00,,,,,,,,,,,,,,,,,,,materials,,afe72772-636c-44b4-829b-fea7f1565536,50ef1c0d-5d71-4e97-a7c9-72fb18b0abb9,2,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,28a7f9b7-c37c-4fa4-b978-973ce115703c,Opening (MoneyWorks),2.8,2.33,0.2,,2026-08-05,,,2026-08-08T07:51:37.043+00:00,,,,,,,,,,,,,,,,,,,materials,,28a7f9b7-c37c-4fa4-b978-973ce115703c,dd0f6436-7b21-4ab5-8cfa-13fb8428a1a5,660,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f1d50f8b-7b28-47de-bb2c-7ab8bb89faad,Opening (MoneyWorks),2218.1,1848.42,0.2,,2026-03-13,,,2026-08-08T07:51:37.043+00:00,,,,,,,,,,,,,,,,,,,materials,,f1d50f8b-7b28-47de-bb2c-7ab8bb89faad,dff7da34-98d7-42d4-a767-4ba1ade55545,2,,,System - 60kW Brikel (60),,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ef7ecfb8-5f2c-4e4b-8a38-038839cba9f0,Opening (MoneyWorks),274.58,228.82,0.2,,2026-03-31,,,2026-08-08T07:51:37.043+00:00,,,,,,,,,,,,,,,,,,,materials,,ef7ecfb8-5f2c-4e4b-8a38-038839cba9f0,0ab42716-04dd-4697-b1d4-5196544df3b8,5,,,System - 500kW Titan Zlatna Panega (58),,,,,,,,,,,,,,c5c5376a-37c5-4d91-bbe2-9f1d8d8cfd28
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,a2be8407-98f0-42cb-a60d-b54e4e162bbb,Opening (MoneyWorks),326.9396,272.45,0.2,,2025-09-05,,,2026-08-08T07:51:37.044+00:00,,,,,,,,,,,,,,,,,,,materials,,a2be8407-98f0-42cb-a60d-b54e4e162bbb,cda0ed26-ed5c-4997-9ce9-e3e99be5da0f,6,,,System - 60kW Brikel (60),,,,,,,,,,,,,,c7e70934-c398-4b1e-a6f4-e67553203629
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b85c30aa-b9dc-4746-976b-f1bf7a4c1662,Opening (MoneyWorks),0.8,0.67,0.2,,2026-03-17,,,2026-08-08T07:51:37.044+00:00,,,,,,,,,,,,,,,,,,,materials,,b85c30aa-b9dc-4746-976b-f1bf7a4c1662,48f19908-8634-4867-8a9f-6cd9e4f840df,90,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
