__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,DT_DOC,DT_DOC_2S,DT_CHANGED,KASA,SMETKA,FIRMA,AGENT,PREWOZ,P_CONTACT,F_CONTACT,USD,DM,LV,S_1,S_2,S_3,S_4,S_5,LV_ZA_USD,LV_ZA_DM,DM_ZA_USD,LV_ZA_1,LV_ZA_2,LV_ZA_3,LV_ZA_4,LV_ZA_5,OWNER,SIGN_BY,FACTUR_ID,FACTUR_BY,FACTUR_NO,FACTUR_DT,FACTUR_EX,FACTUR_PN,FACTUR_PD,FACTUR_OS,ISTAT_DEAL_TYPE,ISTAT_STAT_PROC,ISTAT_TERMS,ISTAT_TRANS_TYPE,ISTAT_TRANS_FROM,ISTAT_REGION,PROPS,NOTE,IS_OPEN,DT_AVANS,CD_J_NUMBER,CD_J_DATE,CD_DDS,CD_DUTY
5495,7,1,40246761,1318145112,1318145136,1318145225,Z,0000000219,ШРАК ТЕХНИК ЕООД,,,,,0.0,43.06,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1469000887,1316745207,,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
5495,8,1,46746076,1318146168,1318146219,1318146326,Z,0000000220,ХАРД ТЕХ ООД,,,,,0.0,91.04,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,20054,1317046313,,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
5495,9,1,48721152,1318148844,1318148892,1318148937,Z,0000000221,ХАРД ТЕХ ООД,,,,,0.0,63.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,20104,1317748925,,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
5495,10,1,44626322,1318149110,1318149140,1318149180,Z,0000000222,ХАРД ТЕХ ООД,,,,,0.0,81.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,20062,1317149169,,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
5495,11,1,45097386,1318152347,1318152398,1319044596,Z,0000000223,ШРАК ТЕХНИК ЕООД,,,,,0.0,1280.71,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1469001851,1318155375,Y,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
5495,12,1,35582792,1318155931,1318156043,1319044596,Z,0000000224,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,0340047549,1318156445,Y,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
5495,13,1,34009114,1318163178,1318163208,1318163316,Z,0000000225,вътрешно,,,,,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
5495,14,1,35508936,1318238114,1318238264,1318238361,Z,0000000226,вътрешно,,,,,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,,,0,,1318200000,0.0,0.0
5495,15,1,39735341,1318332770,1318332803,1318333029,Z,0000000227,ИФМ ЕЛЕКТРОНИК ЕООД,,,,,0.0,703.73,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,40428,1317532909,,,0,,,,,,,,,,,0,,1318300000,0.0,0.0
5495,16,1,42096570,1318432474,1318432634,1318432744,Z,0000000228,ЖАР ЕООД,,,,,0.0,336.672,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10037765,1317532714,,,0,,,,,,,,,,,0,,1318400000,0.0,0.0
5495,17,1,35900191,1318454234,1318454281,1319044597,Z,0000000229,КРИСМЕТАЛ,,,,,0.0,160.873434,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10148872,1318454352,Y,,0,,,,,,,,,,,0,,1318400000,0.0,0.0
5495,18,1,37660741,1318454396,1318454462,1319044598,Z,0000000230,КРИСМЕТАЛ,,,,,0.0,119.34,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10148871,1318454555,Y,,0,,,,,,,,,,,0,,1318400000,0.0,0.0
7053,0,1,47535362,1318454594,1318454630,1319044598,Z,0000000231,КРИСМЕТАЛ,,,,,0.0,207.34,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10148870,1318454666,Y,,0,,,,,,,,,,,0,,1318400000,0.0,0.0
7053,1,1,38844044,1318455132,1318455189,1319551493,Z,0000000232,ИВДА-ГЕО ООД,,,,,0.0,136.03,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,171926,1318455811,Y,,0,,,,,,,,,,,0,,1318400000,0.0,0.0
7053,2,1,44978138,1318460024,1318460084,1319044598,Z,0000000233,ШРАК ТЕХНИК ЕООД,,,,,0.0,43.18,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1469002156,1318460159,Y,,0,,,,,,,,,,,0,,1318400000,0.0,0.0
7053,3,1,48662461,1318463214,1318463254,1319044598,Z,0000000234,КРИСМЕТАЛ,,,,,0.0,58.3259688119622,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10148889,1318463460,Y,,0,,,,,,,,,,,0,,1318400000,0.0,0.0
7053,4,1,48492718,1318541163,1318541203,1319044598,Z,0000000235,ИВДА-ГЕО ООД,,,,,0.0,10.448,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,20234963,1318541256,Y,,0,,,,,,,,,,,0,,1318500000,0.0,0.0
7053,5,1,45945347,1318555643,1318555699,1318555720,Z,0000000236,ИЛЧЕВ КРЕПЕЖИ ЕООД,,,,,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,14955,1317755707,,,0,,,,,,,,,,,0,,1318500000,0.0,0.0
7053,6,1,45789386,1318839843,1318839868,1319044597,Z,0000000237,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,315.00344,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10552344,1318441088,Y,,0,,,,,,,,,,,0,,1318800000,0.0,0.0
7053,7,1,38413518,1318843625,1318843673,1318843839,Z,0000000238,ДОВЕРИЕ-БРИКО АД,,,,,0.0,37.64,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,20235503,1318843822,,,0,,,,,,,,,,,0,,1318800000,0.0,0.0
7053,8,1,35458503,1318845139,1318845183,1323756833,Z,0000000239,вътрешно,,,,,0.0,32530.9337091677,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,,,0,,1318800000,0.0,0.0
7053,9,1,39224982,1318855473,1318855499,1319044598,Z,0000000240,ЛД ООД,,,,,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,267809,1318555542,Y,,0,,,,,,,,,,,0,,1318800000,0.0,0.0
7053,10,1,41735561,1318856449,1318856465,1318856508,Z,0000000241,ЛД ООД,,,,,0.0,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0340047689,1318856495,,,0,,,,,,,,,,,0,,1318800000,0.0,0.0
7053,11,1,35877129,1318956228,1318956344,1318956518,Z,0000000242,КРИСМЕТАЛ,,,,,0.0,1337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149146,1318956503,,,0,,,,,,,,,,,0,,1318900000,0.0,0.0
7053,12,1,47846868,1318957618,1318957762,1319553948,Z,0000000243,SUZHOU,,,,,0.0,1089.9,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,VMA20260121,1316958545,Y,,0,,,,,,,,,,,0,,1318900000,0.0,0.0
7053,13,1,48989930,1318963924,1318963967,1318964042,Z,0000000244,КРИСМЕТАЛ,,,,,0.0,82.98,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149047,1318964022,,,0,,,,,,,,,,,0,,1318900000,0.0,0.0
7053,14,1,48471748,1319153755,1319153800,1319154655,Z,0000000245,ИВДА-ГЕО ООД,,,,,0.0,126.82,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,172296,1319154643,,,0,,,,,,,,,,,0,,1319100000,0.0,0.0
7053,15,1,47635888,1319236868,1319236905,1319236933,Z,0000000246,СВЕТЛЮ ШИШКОВ С ООД,,,,,0.0,1065.1916,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,14846,1316836916,,,0,,,,,,,,,,,0,,1319200000,0.0,0.0
7053,16,1,50062403,1319245146,1319245179,1319245282,Z,0000000247,НИРСТРОЙ ООД,,,,,0.0,216.236,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,135841,1317145253,,,0,,,,,,,,,,,0,,1319200000,0.0,0.0
7053,17,1,47640366,1319252232,1319252291,1319252342,Z,0000000248,ЛД ООД,,,,,0.0,351.68,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,268708,1318552319,,,0,,,,,,,,,,,0,,1319200000,0.0,0.0
7201,0,1,39651140,1319635329,1319635384,1319636245,Z,0000000249,ШРАК ТЕХНИК ЕООД,,,,,0.0,248.548113537475,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1469002808,1319536227,,,0,,,,,,,,,,,0,,1319600000,0.0,0.0
7201,1,1,36828605,1319643923,1319643998,1319644344,Z,0000000250,ЛД ООД,,,,,0.0,1928.245,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,269162,1319544328,,,0,,,,,,,,,,,0,,1319600000,0.0,0.0
7201,2,1,34027556,1319739178,1319739214,1319739232,Z,0000000251,ХАРД ТЕХ ООД,,,,,0.0,38.08,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,20190,1319639223,,,0,,,,,,,,,,,0,,1319700000,0.0,0.0
7201,3,1,50183452,1319740673,1319740696,1319740875,Z,0000000252,ИВДА-ГЕО ООД,,,,,0.0,33.495,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,172478,1319640858,,,0,,,,,,,,,,,0,,1319700000,0.0,0.0
7201,4,1,40045632,1319857795,1319857832,1324650308,Z,0000000253,AQUAPHOR INTERNATIONAL,,,,,0.0,10178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,60003038,1320434458,,,0,,,,,,,,,,,0,,1319800000,0.0,0.0
7201,5,1,50305128,1319944504,1319944612,1319944663,Z,0000000254,КРИСМЕТАЛ,,,,,0.0,477.34,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149208,1319244649,,,0,,,,,,,,,,,0,,1319900000,0.0,0.0
7201,6,1,46630477,1319945617,1319945655,1319945672,Z,0000000255,ЛД ООД,,,,,0.0,114.52,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,269025,1319145663,,,0,,,,,,,,,,,0,,1319900000,0.0,0.0
7201,7,1,44030901,1319951961,1319952028,1319952076,Z,0000000256,МИКРОМАКС ТРЕЙД ООД,,,,,0.0,351.18,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,197453,1319852036,,,0,,,,,,,,,,,0,,1319900000,0.0,0.0
7201,8,1,38956522,1319958517,1319958641,1319958749,Z,0000000257,КРИСМЕТАЛ,,,,,0.0,983.04,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149452,1319958741,,,0,,,,,,,,,,,0,,1319900000,0.0,0.0
7201,9,1,47442856,1319959230,1319959251,1319959312,Z,0000000258,КРИСМЕТАЛ,,,,,0.0,59.09,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149451,1319959298,,,0,,,,,,,,,,,0,,1319900000,0.0,0.0
7201,10,1,36527251,1320234089,1320234125,1320234194,Z,0000000259,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,340047996,1319934180,,,0,,,,,,,,,,,0,,1320200000,0.0,0.0
7201,11,1,40973965,1320239548,1320239615,1320239642,Z,0000000260,ЖИЛАНОВИ ООД,,,,,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,12807,1318539625,,,0,,,,,,,,,,,0,,1320200000,0.0,0.0
7201,12,1,33612707,1320332502,1320332543,1320332924,Z,0000000261,ИВДА-ГЕО ООД,,,,,0.0,51.15,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,172798,1320232913,,,0,,,,,,,,,,,0,,1320300000,0.0,0.0
7201,13,1,40764779,1320443951,1320443973,1320444364,Z,0000000262,SCHUBERT & SALZER,,,,,0.0,7008.83,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,R2026.10.01126,1319844334,,,0,,,,,,,,,,,0,,1320400000,0.0,0.0
7201,14,1,48958610,1320456711,1320456738,1321132379,Z,0000000263,ADEV S.R.L.,,,,,0.0,3011.52,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,069/E/26,1320332353,,,0,,,,,,,,,,,0,,1320400000,0.0,0.0
7201,15,1,49639522,1320934037,1320934057,1320934073,Z,0000000264,ЛАТРАНД ЕООД,,,,,0.0,30.09,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,31,1323134063,,,0,,,,,,,,,,,0,,1320900000,0.0,0.0
7201,16,1,44695596,1320934350,1320934378,1320934396,Z,0000000265,ХАРД ТЕХ ООД,,,,,0.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,20221,1323334387,,,0,,,,,,,,,,,0,,1320900000,0.0,0.0
7201,17,1,35126905,1320938411,1320938442,1320938589,Z,0000000266,ИВДА-ГЕО ООД,,,,,0.0,110.58,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,172906,1320938579,,,0,,,,,,,,,,,0,,1320900000,0.0,0.0
7344,0,1,39241121,1320940264,1320940288,1321758612,Z,0000000267,ИВДА-ГЕО ООД,,,,,0.0,33.32,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,8717,1320540407,,,0,,,,,,,,,,,0,,1320900000,0.0,0.0
7344,1,1,47190346,1320949577,1320949624,1320949806,Z,0000000268,ВАГО БЪЛГАРИЯ ООД,,,,,0.0,2964.06,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,6290014786,1320249789,,,0,,,,,,,,,,,0,,1320900000,0.0,0.0
7344,2,1,44164537,1320949819,1320949844,1320949878,Z,0000000269,ВАГО БЪЛГАРИЯ ООД,,,,,0.0,255.33,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,6290014822,1320449854,,,0,,,,,,,,,,,0,,1320900000,0.0,0.0
7344,3,1,37826781,1320964379,1320964409,1320964433,Z,0000000270,НИРСТРОЙ ООД,,,,,0.0,40.425,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,2120029704,1320664427,,,0,,,,,,,,,,,0,,1320900000,0.0,0.0
7344,4,1,40130868,1321151452,1321151476,1321151721,Z,0000000271,ТЕХНОМАРКЕТ ЕАД,,,,,0.0,100.26,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1090149565,1320751693,,,0,,,,,,,,,,,0,,1321100000,0.0,0.0
7344,5,1,38300840,1321157199,1321157270,1321157521,Z,0000000272,ЖИЛАНОВИ ООД,,,,,0.0,5786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,12899,1319657299,,,0,,,,,,,,,,,0,,1321100000,0.0,0.0
7344,6,1,43268339,1321245268,1321245820,1321245838,Z,0000000273,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,340048202,1321145827,,,0,,,,,,,,,,,0,,1321200000,0.0,0.0
7344,7,1,43463659,1321253497,1321253532,1321253710,Z,0000000274,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,422.82,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10559651,1321153699,,,0,,,,,,,,,,,0,,1321200000,0.0,0.0
7344,8,1,49713271,1321332418,1321332440,1321332495,Z,0000000275,КРИСМЕТАЛ,,,,,0.0,76.17407,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149799,1321132479,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,9,1,46825669,1321333415,1321333451,1321333594,Z,0000000276,КРИСМЕТАЛ,,,,,0.0,931.6,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149798,1321133563,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,10,1,46377876,1321333641,1321333669,1321333693,Z,0000000277,КРИСМЕТАЛ,,,,,0.0,92.88,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10149882,1321233680,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,11,1,40069661,1321333966,1321334036,1321334074,Z,0000000278,ЯВОР-М ЕООД,,,,,0.0,14.57182,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,103122,1321134061,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,12,1,37823411,1321334864,1321334899,1321337968,Z,0000000279,GEMMECOTTI SRL,,,,,0.0,4436.2,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1/168,1319637952,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,13,1,38503818,1321343775,1321343817,1321343846,Z,0000000280,ИВДА-ГЕО ООД,,,,,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,173222,1321243827,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,14,1,39608404,1321345573,1321345607,1321345837,Z,0000000281,ВАГО БЪЛГАРИЯ ООД,,,,,0.0,2852.32,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,6290014856,1321045826,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,15,1,41566256,1321352078,1321352102,1321352128,Z,0000000282,ШРАК ТЕХНИК ЕООД,,,,,0.0,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1669003983,1321252109,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,16,1,34116242,1321355408,1321355441,1321355468,Z,0000000283,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,52.86,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10558819,1320655454,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7344,17,1,35462808,1321355685,1321355706,1321355778,Z,0000000284,ЛД ООД,,,,,0.0,147.22,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,270150,1321255714,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7695,0,1,33928304,1321356849,1321356873,1321363327,Z,0000000285,REV GAZIPARI KFT.,,,,,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,VGZ26-00346,1319963305,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7695,1,1,40201203,1321357659,1321357693,1321357749,Z,0000000286,МОНТАЖИ-64 ООД,,,,,0.0,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,211585,1320357729,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7695,2,1,48700346,1321363026,1321363075,1324136378,Z,0000000287,DINEL S.R.O.,,,,,0.0,2715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,2260080,1320963085,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7695,3,1,39987315,1321363556,1321363574,1321363854,Z,0000000288,ERACO,,,,,0.0,6077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1010,1319663842,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7695,4,1,41348270,1321364158,1321364182,1321364211,Z,0000000289,ВАЛЕРУС - ВАЛЕРИ РУСИНОВ ЕТ,,,,,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,125869,1320664200,,,0,,,,,,,,,,,0,,1321300000,0.0,0.0
7695,5,1,38385929,1321732404,1321732437,1321732456,Z,0000000290,НИРСТРОЙ ООД,,,,,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,136985,1321632445,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,6,1,48113521,1321734971,1321734997,1321735032,Z,0000000291,ПРАКТИКЕР РИТЕЙЛ ЕООД,,,,,0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,91136641,1321335009,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,7,1,34199050,1321735671,1321735692,1321735739,Z,0000000292,ТАШЕВ ГАЛВИНГ ООД,,,,,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,2762891,1321335718,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
