__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,SMTYPE,DATETIME,NUM,DT_DOC,SMETKA,SKLAD,GRUPA,STOKA,SER_NO,RAZHOD,OLD_VALUE,OLD_TEXT,NEW_VALUE,NEW_TEXT,FIRMA
7188,15,1,7353,2,6,37246429,9,1319639482,0000000120,СКЛАД draft,Кранове.,сферичен кран с резба VP704000 1/2 - DN15,265835/031225/1,,0.0,,0.0,,
7188,16,1,7355,2,6,44977481,21,1319754432,0000000122,СКЛАД draft,Заваръчни Връзки,"Концентричен нам. (33.7х21.3х2), 1`-1/2`",,,0.0,,0.0,,
7188,17,1,7362,2,6,44977481,22,1319754432,0000000122,СКЛАД draft,Електтролизьор,"Ринг гайка DIN 582, C15, vZn, M 24",,,0.0,,0.0,,
7188,18,1,7482,2,6,44977481,23,1319754432,0000000122,СКЛАД draft,М8,гайка цинк М8,,,0.0,,0.0,,
7188,19,1,7483,2,6,44977481,24,1319754432,0000000122,СКЛАД draft,М8,федер шайба цинк М8,,,0.0,,0.0,,
7188,20,1,7484,2,6,44977481,25,1319754432,0000000122,СКЛАД draft,М8,шайба цинк М8,,,0.0,,0.0,,
7188,21,1,7527,2,6,45856874,3,1319860986,0000000123,СКЛАД draft,Устройства.,"Предпазен вентил 1216 НРЖ, PN40  1``-1``",202530315001,,0.0,,0.0,,
7188,22,1,7528,2,6,45856874,4,1319860986,0000000123,СКЛАД draft,Устройства.,"Предпазен вентил 1216 НРЖ, PN40  1``-1``",202530315008,,0.0,,0.0,,
7188,23,1,7544,2,6,34554172,2,1319944718,0000000124,СКЛАД draft,Електтролизьор,Гумен лист 6/1200мм EPDM,,,0.0,,0.0,,
7188,24,1,7547,2,6,34554172,3,1319944718,0000000124,СКЛАД draft,М12,болт цинк  М12х40,,,0.0,,0.0,,
7188,25,1,7584,2,6,41037134,4,1320236386,0000000127,СКЛАД draft,Електтролизьор,"Уплътнение експ. тефлон ф397х325х0.5, ринг бял",,,0.0,,0.0,,
7188,26,1,7587,2,3,35458503,5,1318845139,0000000239,СКЛАД draft,Електтролизьор,"Уплътнение от експ. тефлон ф1060хф900х0,5, ринг",,,0.0,,0.0,,
7319,0,1,7589,2,6,41037134,4,1320236386,0000000127,СКЛАД draft,Електтролизьор,"Уплътнение от експ. тефлон ф1060хф900х0,5, ринг",,,0.0,,0.0,,
7319,1,1,7590,2,6,41037134,5,1320236386,0000000127,СКЛАД draft,Електтролизьор,"Перфорирана ламарина, кръгове 1000х2000х0.5",,,0.0,,0.0,,
7319,2,1,7591,2,6,41037134,6,1320236386,0000000127,СКЛАД draft,Електтролизьор,Плетена мрежа  316L H 1000 mm,,,0.0,,0.0,,
7319,3,1,7594,2,6,41037134,7,1320236386,0000000127,СКЛАД draft,Табло газ анализатор,Анализатор на общозапалими вещества Sirius 8866,E250569/222,,0.0,,0.0,,
7319,4,1,7596,2,6,41037134,8,1320236386,0000000127,Полша,Табло газ анализатор,Анализатор на общозапалими вещества Sirius 8866,E240801-6,,0.0,,0.0,,
7319,5,1,7606,2,6,41037134,9,1320236386,0000000127,СКЛАД draft,Табло газ анализатор,Cable gland 1/2` NPT PG 13.5 with OR modular,E250569/14,,0.0,,0.0,,
7319,6,1,7624,2,6,49830624,3,1320337932,0000000128,СКЛАД draft,Кранове.,2PC full bore ball valve 1`` PN,84818081/101225,,0.0,,0.0,,
7319,7,1,7626,2,6,49830624,4,1320337932,0000000128,СКЛАД draft,М12,гайка цинк М12,,,0.0,,0.0,,
7319,8,1,7629,2,6,49679257,5,1320435499,0000000129,СКЛАД draft,Фланцови Връзки,уплътнение CF3000 PTFE 453986 DN25,,,0.0,,0.0,,
7319,9,1,7648,2,6,37689805,2,1320446616,0000000130,СКЛАД draft,Фланцови Връзки,Фланец плосък 304 T8 PN16 DN25,,,0.0,,0.0,,
7319,10,1,7649,2,6,37689805,1,1320446616,0000000130,СКЛАД draft,Фланцови Връзки,Фланец плосък 304 T10 PN16 DN40,,,0.0,,0.0,,
7319,11,1,7664,2,3,48958610,1,1320456711,0000000263,СКЛАД draft,Табло газ анализатор,Dew Point Analyser with integral touchscreen LCD,,,1457.0,M,1146.8,M,
7319,12,1,7665,2,3,48958610,1,1320456711,0000000263,СКЛАД draft,Табло газ анализатор,Dew Point Analyser with integral touchscreen LCD,,,0.0,%,21.2903225806452,%,
7319,13,1,7666,2,3,48958610,3,1320456711,0000000263,СКЛАД draft,Табло газ анализатор,"SS 316 measuring chamber for Dew Point Analyser,",,,316.56,M,318.56,M,
7319,14,1,7667,2,3,48958610,3,1320456711,0000000263,СКЛАД draft,Табло газ анализатор,"SS 316 measuring chamber for Dew Point Analyser,",,,0.0,%,-0.631791761435431,%,
7319,15,1,7668,2,3,48958610,2,1320456711,0000000263,СКЛАД draft,Табло газ анализатор,Fixing bracket for DP324,,,24.16,M,26.16,M,
7319,16,1,7669,2,3,48958610,2,1320456711,0000000263,СКЛАД draft,Табло газ анализатор,Fixing bracket for DP324,,,0.0,%,-8.27814569536424,%,
7319,17,1,7689,2,3,48958610,6,1320456711,0000000263,СКЛАД draft,Табло газ анализатор,"Отцедник за течности SS316, 1/2`, DP320B",1-000739,,0.0,,0.0,,
7319,18,1,7715,2,3,40045632,2,1319857795,0000000253,СКЛАД draft,Пречистване на вода,Система за преч. на вода APRO-MCR-100-DI,,,3518.0,M,3733.0,M,
7319,19,1,7716,2,3,40045632,2,1319857795,0000000253,СКЛАД draft,Пречистване на вода,Система за преч. на вода APRO-MCR-100-DI,,,0.0,%,-6.11142694712905,%,
7319,20,1,7717,2,3,40045632,1,1319857795,0000000253,СКЛАД draft,Пречистване на вода,Система за преч. на вода APRO-HP-500-DI,,,6230.0,M,6445.0,M,
7319,21,1,7718,2,3,40045632,1,1319857795,0000000253,СКЛАД draft,Пречистване на вода,Система за преч. на вода APRO-HP-500-DI,,,0.0,%,-3.45104333868379,%,
7319,22,1,7720,2,6,44752671,4,1320932897,0000000132,СКЛАД draft,Пречистване на вода,Система за преч. на вода APRO-HP-500-DI,,,0.0,,0.0,,
7319,23,1,7722,2,6,33832202,3,1320933420,0000000133,СКЛАД draft,Фланцови Връзки,Фланец плосък 304 T8 PN16 DN25,,,0.0,,0.0,,
7337,0,1,7724,2,6,44752671,5,1320932897,0000000132,СКЛАД draft,Устройства.,Заваръчен адаптер за процесни сензори,40428/270126/3,,0.0,,0.0,,
7337,1,1,7725,2,6,44752671,6,1320932897,0000000132,СКЛАД draft,Устройства.,Свързващ кабел с конектор,40428/270126/2,,0.0,,0.0,,
7337,2,1,7726,2,6,44752671,7,1320932897,0000000132,СКЛАД draft,Устройства.,Сензор за проводимост,40428/270126/1,,0.0,,0.0,,
7337,3,1,7734,2,6,44752671,8,1320932897,0000000132,СКЛАД draft,Връзки РР,ПП тръба за т.вода ф32,,,0.0,,0.0,,
7337,4,1,7735,2,6,44752671,9,1320932897,0000000132,СКЛАД draft,Връзки РР,Разглоб. свръзка месинг ф32,,,0.0,,0.0,,
7337,5,1,7736,2,6,44752671,10,1320932897,0000000132,СКЛАД draft,Връзки РР,Разглоб. свръзка месинг ф25,,,0.0,,0.0,,
7337,6,1,7737,2,6,44752671,11,1320932897,0000000132,СКЛАД draft,Връзки РР,Коляно 90° ф32,,,0.0,,0.0,,
7337,7,1,7738,2,6,44752671,12,1320932897,0000000132,СКЛАД draft,Връзки РР,Муфа PP 1``,,,0.0,,0.0,,
7337,8,1,7745,2,3,35458503,6,1318845139,0000000239,СКЛАД draft,Връзки РР,Муфа PP DN 40,,,0.0,,0.0,,
7337,9,1,7754,2,3,39241121,2,1320940264,0000000267,СКЛАД draft,Консумативи,Други,,,0.0,,0.0,,
7337,10,1,7756,2,6,44752671,13,1320932897,0000000132,СКЛАД draft,Консумативи,Други,,,0.0,,0.0,,
7337,11,1,7757,2,6,44752671,14,1320932897,0000000132,СКЛАД draft,Консумативи,Скоба водопр. с уплътнение 1“,,,0.0,,0.0,,
7337,12,1,7798,2,3,47190346,2,1320949577,0000000268,СКЛАД draft,WAGO,"8 канален аналогов вход, несиметричен",,,0.0,,0.0,,
7337,13,1,7799,2,3,47190346,3,1320949577,0000000268,СКЛАД draft,WAGO,4 канален аналогово изход,,,0.0,,0.0,,
7337,14,1,7800,2,3,47190346,4,1320949577,0000000268,СКЛАД draft,WAGO,Краен модул,,,0.0,,0.0,,
7337,15,1,7801,2,3,47190346,5,1320949577,0000000268,СКЛАД draft,WAGO,Захранване еднофазно,,,0.0,,0.0,,
7337,16,1,7802,2,3,47190346,6,1320949577,0000000268,СКЛАД draft,WAGO,4 канален аналог. изход; напр./ток,,,0.0,,0.0,,
7337,17,1,7803,2,3,47190346,7,1320949577,0000000268,СКЛАД draft,WAGO,Конфигурационен кабел,,,0.0,,0.0,,
7337,18,1,7804,2,3,47190346,8,1320949577,0000000268,СКЛАД draft,WAGO,Уеб панел 400,,,0.0,,0.0,,
7337,19,1,7807,2,6,44752671,15,1320932897,0000000132,СКЛАД draft,М12,болт цинк М12х45,,,0.0,,0.0,,
7337,20,1,7808,2,6,44752671,16,1320932897,0000000132,СКЛАД draft,М12,гайка цинк М12,,,0.0,,0.0,,
7337,21,1,7809,2,6,44752671,17,1320932897,0000000132,СКЛАД draft,М12,шайба цинк  М12,,,0.0,,0.0,,
7337,22,1,7810,2,6,44752671,18,1320932897,0000000132,СКЛАД draft,М12,"Федер шайба цинк, М12",,,0.0,,0.0,,
7337,23,1,7811,2,6,44752671,19,1320932897,0000000132,СКЛАД draft,М12,болт цинк М12х45,,,0.0,,0.0,,
7337,24,1,7812,2,6,44752671,20,1320932897,0000000132,СКЛАД draft,М12,гайка цинк М12,,,0.0,,0.0,,
7337,25,1,7813,2,6,44752671,21,1320932897,0000000132,СКЛАД draft,М12,шайба цинк  М12,,,0.0,,0.0,,
7337,26,1,7814,2,6,44752671,22,1320932897,0000000132,СКЛАД draft,М12,"Федер шайба цинк, М12",,,0.0,,0.0,,
7337,27,1,7817,2,6,44752671,23,1320932897,0000000132,СКЛАД draft,Фланцови Връзки,уплътнение CF3000 PTFE 453986 DN25,,,0.0,,0.0,,
7337,28,1,7830,2,6,44752671,24,1320932897,0000000132,СКЛАД draft,Кранове.,"Кран 3 части на резба, задвижка, 1`",28082025/15,,0.0,,0.0,,
7358,0,1,7832,2,6,44752671,24,1320932897,0000000132,СКЛАД draft,Кранове.,"Кран 3 части на резба, задвижка, 1`",28082025/15,,4.0,бр.,3.0,бр.,
7358,1,1,7833,2,6,44752671,25,1320932897,0000000132,СКЛАД draft,Кранове.,"Сверичен кран 3 части, зав. 1`",84818099/1/101225,,0.0,,0.0,,
7358,2,1,7834,2,6,44752671,26,1320932897,0000000132,СКЛАД draft,Кранове.,Electric ACT. GE-15 24/240V,85439000/101225,,0.0,,0.0,,
7358,3,1,7836,2,6,46291449,26,1317542707,0000000088,Стругарно/Металхидрид,Вътрешни изделия и детайли,Табло Металхидрид,281125/1,,0.0,,0.0,,
7358,4,1,7837,2,6,46291449,26,1317542707,0000000088,Стругарно/Металхидрид,Вътрешни изделия и детайли,Табло Металхидрид,281125/1,,12006.22,L,6138.68280985566,M,
7358,5,1,10508,2,6,44752671,27,1320932897,0000000132,СКЛАД draft,Пречистване на вода,Система за преч. на вода APRO-MCR-100-DI,,,0.0,,0.0,,
7358,6,1,10515,2,6,44752671,28,1320932897,0000000132,СКЛАД draft,Метални Елементи,Шина 100/10,,,0.0,,0.0,,
7358,7,1,10517,2,6,44752671,29,1320932897,0000000132,СКЛАД draft,М12,болт цинк М12х45,,,0.0,,0.0,,
7358,8,1,10518,2,6,44752671,30,1320932897,0000000132,СКЛАД draft,Фланцови Връзки,уплътнение CF3000 PTFE 453986 DN25,,,0.0,,0.0,,
7358,9,1,10531,2,6,44752671,31,1320932897,0000000132,СКЛАД draft,Тръби.,Тръба шевна 304L (33.7x2) 1``,,,0.0,,0.0,,
7358,10,1,10553,2,3,40130868,3,1321151452,0000000271,СКЛАД draft,Устройства.,Камера TP-LINK Tapo,,,0.0,,0.0,,
7358,11,1,10554,2,3,40130868,1,1321151452,0000000271,СКЛАД draft,Консумативи,Карта памет с адаптер LEXAR,,,31.19,M,32.49,M,
7358,12,1,10555,2,3,40130868,1,1321151452,0000000271,СКЛАД draft,Консумативи,Карта памет с адаптер LEXAR,,,0.0,%,-4.16800256492466,%,
7358,13,1,10556,2,3,40130868,2,1321151452,0000000271,СКЛАД draft,Консумативи,Карта памет с адаптер Verbatim,,,12.26,M,12.77,M,
7358,14,1,10557,2,3,40130868,2,1321151452,0000000271,СКЛАД draft,Консумативи,Карта памет с адаптер Verbatim,,,0.0,%,-4.15986949429037,%,
7358,15,1,10558,2,3,40130868,3,1321151452,0000000271,СКЛАД draft,Устройства.,Камера TP-LINK Tapo,,,26.4,M,27.5,M,
7358,16,1,10559,2,3,40130868,3,1321151452,0000000271,СКЛАД draft,Устройства.,Камера TP-LINK Tapo,,,0.0,%,-4.16666666666667,%,
7358,17,1,10576,2,6,34346924,2,1321144776,0000000134,СКЛАД draft,Електроника,Софтуер PLC,,,0.0,,0.0,,
7358,18,1,10577,2,6,34346924,3,1321144776,0000000134,СКЛАД draft,Електроника,Хардуер за PLC,,,0.0,,0.0,,
7358,19,1,10579,2,6,42282840,688,1316357277,0000000084,Полша,Логисофт,"Simatic HMI, 7``TFT display - контролер",2505/071025/1,,0.0,,0.0,,
7358,20,1,10580,2,6,42282840,689,1316357277,0000000084,Полша,Логисофт,Simatic S7 - мемори карта,2505/071025/2,,0.0,,0.0,,
7358,21,1,10581,2,6,42282840,690,1316357277,0000000084,Полша,Логисофт,Simatic S7-1200 G2 - електроника,2505/071025/3,,0.0,,0.0,,
7358,22,1,10582,2,6,42282840,691,1316357277,0000000084,Полша,Логисофт,"Sitop PSU100L,24V/10A power supply input - захр.",2505/071025/4,,0.0,,0.0,,
7358,23,1,10589,2,3,35458503,7,1318845139,0000000239,СКЛАД draft,Консумативи,Резервни части SIEMENS,,,0.0,,0.0,,
7358,24,1,10608,2,6,42282840,692,1316357277,0000000084,СКЛАД draft,Устройства.,Чилър,,,0.0,,0.0,,
7358,25,1,10609,2,6,42282840,693,1316357277,0000000084,Полша,ZIEHL-ABEGG,Вентилатор - ZN080-ZIL.GQ.V7P3,42600137/160126,,0.0,,0.0,,
7358,26,1,10669,2,6,42282840,694,1316357277,0000000084,Полша,Консумативи,"Шлаух полиамид бял 8/6, 100м/ролка",,,0.0,,0.0,,
7391,0,1,10670,2,6,42282840,695,1316357277,0000000084,Полша,Консумативи,"Шлаух полиамид, бял 15/12,5, 50м/ролка",,,0.0,,0.0,,
7391,1,1,10671,2,6,42282840,696,1316357277,0000000084,Полша,Крисметал,"Капа ПП G8301, ф32",10146144/141125/2,,0.0,,0.0,,
7391,2,1,10701,2,6,46296526,4,1321235471,0000000135,СКЛАД draft,Присъединяване на Полша,"U-болт ETR, цинк 1` (26-34мм)",,,0.0,,0.0,,
7391,3,1,10702,2,6,46296526,5,1321235471,0000000135,СКЛАД draft,Присъединяване на Полша,"Анкер сертифициран ETA opt.7,B,M 8x80/15-24",,,0.0,,0.0,,
7391,4,1,10703,2,6,46296526,6,1321235471,0000000135,СКЛАД draft,Присъединяване на Полша,Комплект за отнемане на фаски,,,0.0,,0.0,,
7391,5,1,10704,2,6,46296526,7,1321235471,0000000135,СКЛАД draft,Присъединяване на Полша,"Конзола ALK с PVC капачка, L=300mm",,,0.0,,0.0,,
7391,6,1,10705,2,6,46296526,8,1321235471,0000000135,СКЛАД draft,Присъединяване на Полша,"Скоба за тръба RS, PD 31-35мм, 1`",,,0.0,,0.0,,
7391,7,1,10706,2,6,46296526,9,1321235471,0000000135,СКЛАД draft,М12,болт цинк М12х45,,,0.0,,0.0,,
7391,8,1,10707,2,6,46296526,10,1321235471,0000000135,СКЛАД draft,М12,шайба цинк  М12,,,0.0,,0.0,,
7391,9,1,10708,2,6,46296526,11,1321235471,0000000135,СКЛАД draft,М12,"Федер шайба цинк, М12",,,0.0,,0.0,,
7391,10,1,10709,2,6,46296526,12,1321235471,0000000135,СКЛАД draft,М8,широка шайба цинк  М8,,,0.0,,0.0,,
7391,11,1,10732,2,6,45792090,4,1321332521,0000000136,СКЛАД draft,Фланцови Връзки,уплътнение CF3000 PTFE DN25,,,0.0,,0.0,,
7391,12,1,10749,2,6,45792090,5,1321332521,0000000136,СКЛАД draft,Връзки РР,Муфа PP 1``,,,0.0,,0.0,,
7391,13,1,10750,2,6,45792090,6,1321332521,0000000136,СКЛАД draft,Връзки РР,Коляно 90° ф32,,,0.0,,0.0,,
7391,14,1,10753,2,6,45792090,5,1321332521,0000000136,СКЛАД draft,Връзки РР,Муфа PP 1``,,,25.0,бр.,14.0,бр.,
7391,15,1,10756,2,6,45792090,7,1321332521,0000000136,СКЛАД draft,Кабели и накрайници.,"Кабел ШВПС 3х1, бял",,,0.0,,0.0,,
7391,16,1,10805,2,6,45792090,8,1321332521,0000000136,СКЛАД draft,М6,винт звезда цинк  М6х35,,,0.0,,0.0,,
7391,17,1,10808,2,6,45792090,9,1321332521,0000000136,СКЛАД draft,Електроника,"Контакт за DIN релса, 16А",,,0.0,,0.0,,
7391,18,1,10840,2,6,45792090,10,1321332521,0000000136,СКЛАД draft,Присъединяване на Полша,"Винт самопробивен, 6х38/ф16/INDEX",,,0.0,,0.0,,
7391,19,1,10845,2,6,45792090,11,1321332521,0000000136,СКЛАД draft,Табло газ анализатор,"Тройник, union tee 6mm SWA",,,0.0,,0.0,,
7391,20,1,10847,2,6,45792090,12,1321332521,0000000136,СКЛАД draft,Тръби.,Тръба безшевна 316L 6x1.0,,,0.0,,0.0,,
7391,21,1,10848,2,6,45792090,12,1321332521,0000000136,СКЛАД draft,Тръби.,Тръба безшевна 316L 6x1.0,,,3.0,м.,5.0,м.,
7391,22,1,10855,2,6,45792090,13,1321332521,0000000136,СКЛАД draft,Устройства.,Дебитомер DN 25-R1-M-24V-PTFE,,,0.0,,0.0,,
7391,23,1,10856,2,6,45792090,14,1321332521,0000000136,СКЛАД draft,Устройства.,Помпа HTM 10 с фланци,260279/1,,0.0,,0.0,,
7391,24,1,10857,2,6,45792090,15,1321332521,0000000136,СКЛАД draft,Устройства.,Помпа HTM 10 с фланци,260279/2,,0.0,,0.0,,
7391,25,1,10888,2,3,35458503,8,1318845139,0000000239,СКЛАД draft,Електтролизьор,Пластини с дупка за сиви уплътнения,,,0.0,,0.0,,
7391,26,1,10897,2,6,38561470,3,1321637382,0000000137,СКЛАД draft,Електтролизьор,Пластини с дупка за сиви уплътнения,,,0.0,,0.0,,
7391,27,1,10900,2,6,38561470,4,1321637382,0000000137,СКЛАД draft,Устройства.,"Датчик за налягане, 0-10 bar., G 1/2`",25699,,0.0,,0.0,,
6428,0,1,10901,2,6,38561470,5,1321637382,0000000137,СКЛАД draft,Устройства.,"Датчик за налягане, 0-10 bar., G 1/2`",25692,,0.0,,0.0,,
6428,1,1,10936,2,6,43788960,2,1321732723,0000000138,СКЛАД draft,Инструменти,Щепсел промишлен монофазен мобилен,,,0.0,,0.0,,
6428,2,1,10938,2,6,43788960,3,1321732723,0000000138,СКЛАД draft,Фитинги на резба.,"полунипел 316, 1`",,,0.0,,0.0,,
6428,3,1,10939,2,6,43788960,4,1321732723,0000000138,СКЛАД draft,Фланцови Връзки,Фланец плосък 304 T8 PN16 DN25,,,0.0,,0.0,,
6428,4,1,10956,2,6,43788960,5,1321732723,0000000138,СКЛАД draft,Електроника,Кабелен канал 60х60mm,,,0.0,,0.0,,
6428,5,1,10957,2,6,43788960,6,1321732723,0000000138,СКЛАД draft,Електроника,Кабелен канал 60х60mm,,,0.0,,0.0,,
6428,6,1,10958,2,6,43788960,7,1321732723,0000000138,СКЛАД draft,Електроника,Кабелен канал 60х40mm,,,0.0,,0.0,,
6428,7,1,10969,2,6,43788960,8,1321732723,0000000138,СКЛАД draft,Кабелни Канали,"Капак за пон. и пок. ъгъл 60мм, В=156мм",,,0.0,,0.0,,
6428,8,1,10970,2,6,43788960,9,1321732723,0000000138,СКЛАД draft,Кабелни Канали,"Покачващ ъгъл за каб. скара, 60х152мм",,,0.0,,0.0,,
6428,9,1,10992,2,6,43788960,10,1321732723,0000000138,СКЛАД draft,Кабели и накрайници.,"Кабел Flexi-e 0,25 black",,,0.0,,0.0,,
6428,10,1,10993,2,6,43788960,11,1321732723,0000000138,СКЛАД draft,Кабели и накрайници.,"Кабел Flexi-e 0,25 blue",,,0.0,,0.0,,
6428,11,1,10994,2,6,43788960,12,1321732723,0000000138,СКЛАД draft,Кабели и накрайници.,"Кабел Flexi-e 0,25 yellow",,,0.0,,0.0,,
6428,12,1,11008,2,6,43788960,13,1321732723,0000000138,СКЛАД draft,Връзки РР,Преход мъжки 32х1,,,0.0,,0.0,,
6428,13,1,11009,2,6,43788960,14,1321732723,0000000138,СКЛАД draft,Връзки РР,Разглоб. свръзка месинг ф32,,,0.0,,0.0,,
6428,14,1,11059,2,6,43788960,15,1321732723,0000000138,СКЛАД draft,Връзки РР,"Тръба PVC, канализационна 200мм, 6м., 4.9мм.",,,0.0,,0.0,,
6428,15,1,11060,2,6,43788960,16,1321732723,0000000138,СКЛАД draft,Кабели и накрайници.,Кабелна връзка 3.6х250,,,0.0,,0.0,,
6428,16,1,11061,2,6,43788960,17,1321732723,0000000138,СКЛАД draft,Кабели и накрайници.,Кабелна връзка 4.8х300,,,0.0,,0.0,,
6428,17,1,11062,2,6,43788960,18,1321732723,0000000138,СКЛАД draft,Кабели и накрайници.,"Кабелна обувка калайдисана, 185мм, 12мм.",,,0.0,,0.0,,
6428,18,1,11063,2,6,43788960,19,1321732723,0000000138,СКЛАД draft,Кабели и накрайници.,"Кабелна обувка калайдисана, 95мм, 12мм.",,,0.0,,0.0,,
6428,19,1,11064,2,6,43788960,20,1321732723,0000000138,СКЛАД draft,Консумативи,Лед лампа 10W/3000K,,,0.0,,0.0,,
6428,20,1,11065,2,6,43788960,21,1321732723,0000000138,СКЛАД draft,Консумативи,Настолна лампа,,,0.0,,0.0,,
6428,21,1,11066,2,6,43788960,22,1321732723,0000000138,СКЛАД draft,Консумативи,"Основа за сигнално колче, PVC",,,0.0,,0.0,,
6428,22,1,11067,2,6,43788960,22,1321732723,0000000138,СКЛАД draft,Консумативи,"Основа за сигнално колче, PVC",,,0.0,,0.0,,
6428,23,1,11068,2,6,43788960,22,1321732723,0000000138,СКЛАД draft,Консумативи,Лента сигнално маркировъчна 70ммх100м.,,,0.0,,0.0,,
6428,24,1,11070,2,6,43788960,23,1321732723,0000000138,СКЛАД draft,Консумативи,Други,,,0.0,,0.0,,
6428,25,1,11101,2,3,44237267,4,1321835479,0000000303,СКЛАД draft,Консумативи,"Кожени ръкавици Pilot 50TOP, р-р 9",,,0.0,,0.0,,
6428,26,1,11118,2,3,46412897,3,1321836979,0000000304,СКЛАД draft,Устройства.,XT Топлообменник Hexonic,220004523002,,0.0,,0.0,,
7740,0,1,11125,2,3,46412897,4,1321836979,0000000304,СКЛАД draft,Устройства.,XT Топлообменник Hexonic JAD X 2.11.08.68,140022080002,,0.0,,0.0,,
7740,1,1,11128,2,6,46379570,3,1321837372,0000000139,СКЛАД draft,Кранове.,"Кран 2 части, фланцови със задвижка 1 1/2“",1419195/040925/5,,0.0,,0.0,,
7740,2,1,11129,2,6,46379570,4,1321837372,0000000139,СКЛАД draft,Кранове.,"Кран 2 части, фланцови със задвижка 1`",050126/2,,0.0,,0.0,,
7740,3,1,11131,2,6,46379570,5,1321837372,0000000139,СКЛАД draft,Метални Елементи,Профилна тръба 60/60/3 ГВ,,,0.0,,0.0,,
7740,4,1,11133,2,6,46379570,6,1321837372,0000000139,СКЛАД draft,М10,"Пружинна шайба цинк, М10",,,0.0,,0.0,,
7740,5,1,11134,2,6,46379570,7,1321837372,0000000139,СКЛАД draft,М10,болт цинк 45 М10х45,,,0.0,,0.0,,
7740,6,1,11135,2,6,46379570,8,1321837372,0000000139,СКЛАД draft,М10,гайка цинк  М10,,,0.0,,0.0,,
7740,7,1,11136,2,6,46379570,9,1321837372,0000000139,СКЛАД draft,М10,шайба цинк  М10,,,0.0,,0.0,,
7740,8,1,11137,2,6,46379570,10,1321837372,0000000139,СКЛАД draft,М16,болт цинк  М16х45,,,0.0,,0.0,,
7740,9,1,11138,2,6,46379570,11,1321837372,0000000139,СКЛАД draft,М16,шайба цинк  М16,,,0.0,,0.0,,
7740,10,1,11139,2,6,46379570,12,1321837372,0000000139,СКЛАД draft,М16,"Шайба пружинна, цинк, М16, 100бр./оп.",,,0.0,,0.0,,
7740,11,1,11140,2,6,46379570,13,1321837372,0000000139,СКЛАД draft,М16,"гайка шестостенна , цинк М16",,,0.0,,0.0,,
7740,12,1,11141,2,6,46379570,14,1321837372,0000000139,СКЛАД draft,М12,"Болт с шестостенна глава, цинк,М12х55",,,0.0,,0.0,,
7740,13,1,11142,2,6,46379570,15,1321837372,0000000139,СКЛАД draft,М12,болт цинк  М12х40,,,0.0,,0.0,,
7740,14,1,11143,2,6,46379570,16,1321837372,0000000139,СКЛАД draft,М12,гайка цинк М12,,,0.0,,0.0,,
7740,15,1,11144,2,6,46379570,17,1321837372,0000000139,СКЛАД draft,М12,шайба цинк  М12,,,0.0,,0.0,,
7740,16,1,11145,2,6,46379570,18,1321837372,0000000139,СКЛАД draft,М12,"Федер шайба цинк, М12",,,0.0,,0.0,,
7740,17,1,11146,2,6,46379570,19,1321837372,0000000139,СКЛАД draft,Фланцови Връзки,Фланец плосък 304 T8 PN16 DN25,,,0.0,,0.0,,
7740,18,1,11147,2,6,46379570,20,1321837372,0000000139,СКЛАД draft,Фланцови Връзки,уплътнение CF3000 PTFE DN25,,,0.0,,0.0,,
7740,19,1,11148,2,6,46379570,21,1321837372,0000000139,СКЛАД draft,Фланцови Връзки,уплътнение CF3000 PTFE DN40,,,0.0,,0.0,,
7740,20,1,11149,2,6,46379570,22,1321837372,0000000139,СКЛАД draft,Заваръчни Връзки,"Тройник 304L,заварка 33.7х2, 1`",,,0.0,,0.0,,
7740,21,1,11158,2,6,46379570,23,1321837372,0000000139,СКЛАД draft,М12,"Болт с шестостенна глава, цинк,М12х55",,,0.0,,0.0,,
7740,22,1,11159,2,6,46379570,23,1321837372,0000000139,СКЛАД draft,М12,"Болт с шестостенна глава, цинк,М12х55",,,16.0,бр.,32.0,бр.,
7740,23,1,11160,2,6,46379570,14,1321837372,0000000139,СКЛАД draft,М12,"Болт с шестостенна глава, цинк,М12х55",,,0.0,,0.0,,
7740,24,1,11161,2,6,46379570,16,1321837372,0000000139,СКЛАД draft,М12,гайка цинк М12,,,40.0,бр.,56.0,бр.,
7740,25,1,11162,2,6,46379570,17,1321837372,0000000139,СКЛАД draft,М12,шайба цинк  М12,,,40.0,бр.,56.0,бр.,
7740,26,1,11163,2,6,46379570,18,1321837372,0000000139,СКЛАД draft,М12,"Федер шайба цинк, М12",,,40.0,бр.,56.0,бр.,
7740,27,1,11166,2,6,46379570,13,1321837372,0000000139,СКЛАД draft,М16,"гайка шестостенна , цинк М16",,,8.0,бр.,12.0,бр.,
7748,0,1,11167,2,6,46379570,12,1321837372,0000000139,СКЛАД draft,М16,"Шайба пружинна, цинк, М16, 100бр./оп.",,,8.0,бр.,16.0,бр.,
7748,1,1,11168,2,6,46379570,11,1321837372,0000000139,СКЛАД draft,М16,шайба цинк  М16,,,8.0,бр.,12.0,бр.,
7748,2,1,11169,2,6,46379570,24,1321837372,0000000139,СКЛАД draft,М16,болт цинк  М16х50,,,0.0,,0.0,,
7748,3,1,11170,2,6,46379570,25,1321837372,0000000139,СКЛАД draft,Фитинги на резба.,"Муфа 304 резба, 1/4`",,,0.0,,0.0,,
