__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CREATED,DT_CHANGED,DT_STP,DT_PLANS,DT_DOC,DT_MADE,DT_TECH,DURATION,SMETKA,FIRMA,F_CONTACT,STP_TIP,RAZPAD,SKLAD,GRUPA,STOKA,CENA_TIP,VALUTA,NOTE,OWNER,SIGN_BY,KASA,PR_GRUPA,PROPS,IS_OPEN,LV_ZA_USD,LV_ZA_DM,DM_ZA_USD,LV_ZA_1,LV_ZA_2,LV_ZA_3,LV_ZA_4,LV_ZA_5,VAR_101,ROW_101,PLN_101,WRK_101,PRD_101,BRK_101,KOLICH_PLN,KOLICH_PLN2,KOLICH_WRK,KOLICH_WRK2,KOLICH_PRD,KOLICH_PRD2,KOLICH_BRK,KOLICH_BRK2,PROD_EX
6448,0,1,47318391,1319535444,44831034,0,1319535400,1319535400,35853460,0,0000000071,VW Полша,,PW,1,0. СКЛАД - ОСНОВЕН,1.2.2 Съдове (Очиска),Демистър 4“,1,M,(разбит на под-планове),Yordan Markov,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
6448,2,1,47318391,1319535444,34128221,0,1319535430,1319535430,35853460,0,0000000071,VW Полша,,WR,1,0. СКЛАД - ОСНОВЕН,1.2.2 Съдове (Очиска),Демистър 4“,1,M,(разбит на под-планове),Yordan Markov,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,
6448,3,1,47816762,1322038579,-2,0,1322038544,1311532157,0,0,,,,TT,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Табло Металхидрид,1,M,,ADMIN,,Z,Табло Металхидрид,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6448,12,1,42937997,1319555027,-2,0,1319555020,1312037749,0,0,,,,TT,1,Неактивен 2,0. Разни,Разпробита капа,1,L,,ADMIN,,Z,Демистър,|101—Фиксиране|103—2 мин|102—Дупчене|105—4 мин|104—Калибриране на отвор|106—5 мин|109—Взимане на фаски|110—2 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6448,13,1,46788473,1319555297,-2,0,1319555280,1312034596,0,0,,,,TT,1,Неактивен 2,1) Грийн Иновейшън АД,Тяло на демистър,1,L,,ADMIN,,Z,Демистър,|101—Рязане на тръба|103—5 мин|102—Подготовка краища|105—5 мин|104—Измиване и обезмасляване|106—30 мин|109—Оразмеряване|110—10 мин|114—Разпробиване на 3 отвора|126—15 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7170,1,1,49935511,1319555310,-2,0,1319555305,1312038500,0,0,,,,TT,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,L,,ADMIN,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7170,2,1,47990845,1319555263,-2,0,1319555248,1312062665,0,0,,,,TT,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,L,,ADMIN,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7170,3,1,39297021,1321134097,36945574,0,1302341492,1302341492,1300860839,0,0000000002,Златна Панега,,PW,1,Склад,1) Грийн Иновейшън АД,АЕM-Z 500 kW,1,L,,ADMIN,,Z,,,,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
7170,4,1,49932569,1319751791,-2,0,1319751748,1308351747,0,0,,,,TT,1,Неактивен 2,1.3. Металхидрид,Бутилки Металхидрид - Полуготови,1,L,,ADMIN,,Z,Бутилки Металхидрид,|101—Подготовка на материалите|103—5 мин|102—Съединяване на материалите с точкуване|105—15 мин|104—Заваряване|106—10 мин|109—Почистване ЗТВ и визуален контрол|110—10 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7170,5,1,35853460,1319555214,-2,0,1319555190,1312063269,0,0,,,,TT,1,0. СКЛАД - ОСНОВЕН,1.2.2 Съдове (Очиска),Демистър 4“,1,M,,ADMIN,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7170,6,1,39297021,1321134097,46494003,0,1321133991,1321133991,1300860839,0,0000000002,Златна Панега,,WP,1,Склад,1) Грийн Иновейшън АД,АЕM-Z 500 kW,1,L,,Yordan Markov,,Z,,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,1,1,-1,0,0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,
7170,7,1,47122425,1321638732,36860047,0,1321638724,1321638724,42782948,0,0000000082,Склад Draft,,WR,1,0. СКЛАД - ОСНОВЕН,1.1.1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) с пластини 1060x900x5мм,1,M,,Yordan Markov,,Z,,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-30.0,0.0,30.0,0.0,0.0,0.0,
7170,8,1,47122425,1321638732,45905695,0,1321638651,1321638651,42782948,0,0000000082,Склад Draft,,PW,1,0. СКЛАД - ОСНОВЕН,1.1.1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) с пластини 1060x900x5мм,1,M,,Yordan Markov,,Z,,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,
7170,10,1,47122425,1321638732,-1,0,1321638568,1321638568,42782948,0,0000000082,Склад Draft,,TP,1,0. СКЛАД - ОСНОВЕН,1.1.1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) с пластини 1060x900x5мм,1,M,,Yordan Markov,,Z,,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,
7170,11,1,46928733,1322037667,-1,0,1322037352,1322037409,49935511,0,0000000084,Брикел,,TP,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
7170,13,1,44642751,1322037634,-1,0,1322037352,1322037409,42937997,0,0000000085,Брикел,,TP,1,Неактивен 2,0. Разни,Разпробита капа,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Фиксиране|103—2 мин|102—Дупчене|105—4 мин|104—Калибриране на отвор|106—5 мин|109—Взимане на фаски|110—2 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
7354,2,1,47233553,1318861857,36714885,0,1318861769,1318861769,49935511,0,0000000047,Брикел,,PW,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,
7354,4,1,47233553,1318861857,44836816,0,1318861839,1318861839,49935511,0,0000000047,Брикел,,WR,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-8.0,0.0,8.0,0.0,0.0,0.0,
7354,5,1,34055391,1318861928,46236987,0,1318861864,1318861864,47990845,0,0000000049,Брикел,,PW,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
7354,6,1,39753949,1317636090,35842324,0,1307631746,1307631746,1300860756,0,0000000005,Царево,,PW,1,Склад,1) Грийн Иновейшън АД,АЕМ 10 kW,1,L,,ADMIN,,Z,,,,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
7354,7,1,39753949,1317636090,-1,0,1307631717,1307631717,1300860756,1300860756,0000000005,Царево,,TP,1,Склад,1) Грийн Иновейшън АД,АЕМ 10 kW,1,L,,ADMIN,,Z,,,,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
7354,9,1,34055391,1318861928,49540274,0,1318861915,1318861915,47990845,0,0000000049,Брикел,,WR,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,
7354,11,1,35768859,1318861998,48482632,0,1318861936,1318861936,44670355,0,0000000050,Брикел,,PW,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
7354,13,1,35768859,1318861998,43763387,0,1318861982,1318861982,44670355,0,0000000050,Брикел,,WR,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,
7758,0,1,35253452,1322038035,-1,0,1322037352,1322037352,35853460,0,0000000083,Брикел,,TP,1,0. СКЛАД - ОСНОВЕН,1.2.2 Съдове (Очиска),Демистър 4“,1,M,(разбит на под-планове),Yordan Markov,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7758,1,1,33563746,1322037694,-1,0,1322037352,1322037409,47990845,0,0000000086,Брикел,,TP,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7758,3,1,47052848,1322037945,41239097,0,1322037920,1322037920,44670355,0,0000000087,Брикел,,PR,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7758,5,1,34223473,1322037752,-1,0,1322037352,1322037410,46788473,0,0000000088,Брикел,,TP,1,Неактивен 2,1) Грийн Иновейшън АД,Тяло на демистър,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане на тръба|103—5 мин|102—Подготовка краища|105—5 мин|104—Измиване и обезмасляване|106—30 мин|109—Оразмеряване|110—10 мин|114—Разпробиване на 3 отвора|126—15 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7758,7,1,44642751,1322037634,46085756,0,1322037610,1322037610,42937997,0,0000000085,Брикел,,PR,1,Неактивен 2,0. Разни,Разпробита капа,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Фиксиране|103—2 мин|102—Дупчене|105—4 мин|104—Калибриране на отвор|106—5 мин|109—Взимане на фаски|110—2 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
7758,9,1,46928733,1322037667,40771899,0,1322037643,1322037643,49935511,0,0000000084,Брикел,,PR,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
7758,11,1,33563746,1322037694,47875829,0,1322037672,1322037672,47990845,0,0000000086,Брикел,,PR,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7758,13,1,34223473,1322037752,46441739,0,1322037720,1322037720,46788473,0,0000000088,Брикел,,PR,1,Неактивен 2,1) Грийн Иновейшън АД,Тяло на демистър,1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане на тръба|103—5 мин|102—Подготовка краища|105—5 мин|104—Измиване и обезмасляване|106—30 мин|109—Оразмеряване|110—10 мин|114—Разпробиване на 3 отвора|126—15 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7760,3,1,44670355,1322037889,-2,0,1322037853,1312049510,0,0,,,,TT,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,M,,ADMIN,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7760,4,1,47052848,1322037945,-1,0,1322037352,1322037410,44670355,0,0000000087,Брикел,,TP,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,M,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7760,6,1,35253452,1322038035,35646698,0,1322037956,1322037956,35853460,0,0000000083,Брикел,,PR,1,0. СКЛАД - ОСНОВЕН,1.2.2 Съдове (Очиска),Демистър 4“,1,M,(разбит на под-планове),Yordan Markov,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
7760,7,1,35133179,1322059513,-1,0,1322059224,1322059310,49932569,0,0000000090,0,,TP,1,Неактивен 2,1.3. Металхидрид,Бутилки Металхидрид - Полуготови,1,M,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|101—Подготовка на материалите|103—5 мин|102—Съединяване на материалите с точкуване|105—15 мин|104—Заваряване|106—10 мин|109—Почистване ЗТВ и визуален контрол|110—10 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,
7760,8,1,35662472,1322059594,-1,0,1322059224,1322059224,43187788,0,0000000089,0,,TP,1,Неактивен 3,1.3. Металхидрид,Бутилки Металхидрид - Готови,1,M,(разбит на под-планове),Yordan Markov,,Z,Бутилки Металхидрид,"|6—Готов|101—Активиране|103—2 часа|122—Вакуум|121—1 час|123—Нагряване|124—1 час|125—50л. водород, 1.5KW енергия|102—Монтаж бърза връзка|105—20 мин./бр.|104—Подготовка за експедиция/разреждане|106—1 час|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,
7760,10,1,46947183,1322059416,-1,0,1322059224,1322059310,44960646,0,0000000091,0,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тапа за бутилка,1,M,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,"|101—Струговане на прът ф35-ф33,5|103—5 мин|102—Челосване|105—1 мин|104—Струговане на шийка ф33,5-ф16,5|106—5 мин|109—Пробиване с 3 центрови свредла|110—10 мин|114—Нарязване на конусна резба|126—2 мин|127—Взимане на фаски|128—1 мин|129—Отрязване|130—2 мин|131—Челосване задна страна|132—1 мин|133—Засечка|134—1 мин|135—Взимане на фаски|136—1 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,
7760,12,1,46263368,1322059380,-1,0,1322059224,1322059310,45613224,1042,0000000092,0,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Дъно за бутилка,1,M,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,"|101—Струговане на прът ф35-ф33,5|103—5 мин|102—Челосване|105—1 мин|104—Взимане на фаски|106—1 мин|109—Отрязване|110—2 мин|114—Челосване задна страна|126—1 мин|127—Взимане на фаски|128—1 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,
7772,0,1,36444547,1322059346,-1,0,1322059224,1322059310,45739937,0,0000000093,0,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тяло на бутилка,1,M,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|101—Рязане на тръба|103—2 мин|102—Челосване|105—2 мин|104—Външна фаска|106—1 мин|109—Подготовка на тяло за засечка|110—5 мин|114—Засечка|126—1 мин|127—Вътрешна фаска|128—1 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,
7772,2,1,43656528,1322059466,-1,0,1322059224,1322059310,38528262,0,0000000094,0,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Пълнеж за бутилка,1,M,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|6—Операции и разходи за 1кг. пълнеж|101—Теглене|103—2 мин.|102—Смесване на суровини|105—1 мин.|104—Стопяване в индукционна пещ|106—30 мин.|107—4 KW за 30 мин.|100—Изстиване|108—30 мин.|109—Разпрашаване|110—8 часа|113—500 литра H2|111—Зареждане на реактор|112—30 мин.|114—Пудра|115—Теглене|116—1 мин.|117—Пълнене|118—2-5 мин.|119—Затваряне|120—5 мин.|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,
